"experiment","site","plot","date","n2o.e.gmd","co2.e.gmd","ch4.e.gmd"
"eddyflux","v08","19","2023-05-08",0.00445808383377189,0.781085762611269,-0.00260537366908753
"eddyflux","v08","19","2023-05-24",-0.00104320719904136,0.788811057520731,-0.0017256058931511
"eddyflux","v08","19","2023-06-19",0.00472757473570649,2.90710421546953,0.00294025379401245
"eddyflux","v08","19","2023-07-05",-0.000909173969331739,0.756432742483971,0.00311716789485161
"eddyflux","v08","19","2023-07-17",-0.000105887861708092,1.27789055687598,0.00210593445312289
"eddyflux","v08","19","2023-08-04",0.00133942112992097,1.99293045999772,-0.00476509405315187
"eddyflux","v08","19","2023-08-15",0.00130267435153055,0.758550514962779,0.00502827394841554
"eddyflux","v08","19","2023-08-30",-6.21345410456175e-05,0.226226215352374,-0.00758929037056973
"eddyflux","v08","19","2023-09-12",-0.00181553178865352,0.258512804097748,-0.0026628458891187
"eddyflux","i10","19","2023-10-23",0.0001191827073331,0.30987503906614,0.0053632218299913
"eddyflux","v08","19","2024-05-29",-0.00898228451230699,7.85207787886853,0.00310698902764624
"eddyflux","v08","19","2024-06-10",-0.000847707925816819,10.7995340661781,0.0042146032334104
"eddyflux","v08","19","2024-06-27",-0.00688014040927174,8.52644316666583,-0.000382231516914842
"eddyflux","v08","19","2024-07-16",0.00643065934350007,7.41863644016691,0.000760382656226444
"eddyflux","v08","19","2024-08-19",0.00784129831380449,20.4011508696865,0.00726464878167816
"eddyflux","v08","19","2024-09-06",-0.00802619379252239,6.82843871886898,0.0023813981582209
"eddyflux","v08","19","2024-10-07",-0.000653244674365325,2.79423501012362,-0.000672207662934635
"eddyflux","v08","19","2024-10-28",0.00796101863398098,0.204269119551043,-0.000360470783740599
"eddyflux","v08","20","2022-05-16",0.00558194508026439,2.77261087868393,0.00267555638245753
"eddyflux","v08","20","2022-06-01",0.0023215517627888,1.47737573563295,0.00467241355172061
"eddyflux","v08","20","2022-06-16",0.000854482786069887,1.22398097376633,0.00189727674683677
"eddyflux","v08","20","2022-07-14",-0.00232580924764613,5.25606975658853,-0.00190318725108549
"eddyflux","v08","20","2022-08-03",0.000854717233348515,4.97609388724107,-0.000172499322915658
"eddyflux","v08","20","2022-09-19",0.00231305486695651,1.96357164520886,0.000163394331035308
"eddyflux","v08","20","2022-10-03",-0.00184438433242267,0.753872022362345,-0.000930391506888464
"eddyflux","v08","20","2022-10-21",0.000844582911743555,1.04566489265265,0.00116544307077755
"eddyflux","v08","20","2023-05-08",-0.00277236034146545,0.661670001496401,-0.000237630886411353
"eddyflux","v08","20","2023-05-24",0.00345620922569356,1.42684145574086,-0.00316841181881767
"eddyflux","v08","20","2023-06-09",-0.00127344912947744,1.01157871859679,0.00241220310983823
"eddyflux","v08","20","2023-06-19",-0.00195951992483002,0.939055922778857,0.000517441169858665
"eddyflux","v08","20","2023-07-05",0.000777684188054323,1.01357311793067,0.000318184209009954
"eddyflux","v08","20","2023-07-17",-0.00302982161497344,0.850095465186868,0.00160414464204078
"eddyflux","v08","20","2023-08-04",-0.00115863109948954,2.42682640918424,0.00540984943718341
"eddyflux","v08","20","2023-08-15",0.00294781665481276,1.25258468474813,-0.00338098492084633
"eddyflux","v08","20","2023-08-30",0.00415371490724955,0.681468851970639,-0.0197486891795569
"eddyflux","v08","20","2023-09-12",0.00144180456292685,0.689588902557623,-0.000362166885681057
"eddyflux","v08","20","2023-10-09",0.00171996613535279,0.840872332839148,0.00360373856931062
"eddyflux","i10","20","2023-10-23",0.00251962596587916,-0.143978626621716,-1.33281791084694e-17
"eddyflux","v08","20","2024-05-29",0.000175726935040203,10.4213996317724,-0.00129498112307565
"eddyflux","v08","20","2024-06-10",0.0111131914050308,12.1319006171587,-0.000220499829464911
"eddyflux","v08","20","2024-06-27",0.0154886127528545,9.85599343549667,-0.000188363404030399
"eddyflux","v08","20","2024-07-16",-0.0006204318684355,12.9985116678596,-0.00106598680636383
"eddyflux","v08","20","2024-08-19",0.0012582583251097,16.7879145323658,-0.000421906785490696
"eddyflux","v08","20","2024-09-06",-0.00476108131527573,10.7283840077115,0.0011479769305698
"eddyflux","v08","20","2024-10-07",-0.00505008285349723,4.81739083161615,0.000916295897685377
"eddyflux","v08","20","2024-10-28",0.00441233027639795,2.2498857240465,0.000309249260814744
"eddyflux","i02","2101","2023-10-27",-0.000652831896581872,-0.103346715260545,-0.00225902556689141
"eddyflux","i02","2104","2023-10-27",-0.000228813143839462,0.0916499513471366,-0.00233533695269377
"eddyflux","i02","2105","2023-10-27",-0.00099542698142475,-0.0209869942472389,-0.00259621823516517
"eddyflux","i02","2106","2023-10-27",0.000375374220651445,-0.26542683463888,0.000377729064161585
"eddyflux","i02","2107","2023-10-27",-0.00095907089208976,-0.0774052820578913,0.000385459068768943
"eddyflux","i02","2112","2023-10-27",0.00748157264837079,6.8812954993645,0.00867661401205795
"eddyflux","i02","2112","2023-11-07",0.000175253185394776,0.74476432905982,0.000827780387755095
"eddyflux","i02","2201","2023-10-27",0.00097975226868652,0.989195530691657,0.000103236286286333
"eddyflux","i02","2201","2023-11-07",-0.000239430408215456,0.380064918607937,-0.000256532580230868
"eddyflux","i02","2202","2023-10-27",0.000471436469578423,0.430294617402221,-2.80827405445261e-05
"eddyflux","i02","2202","2023-11-07",-0.000229590496397646,0.45283458882978,-0.00149060496499749
"eddyflux","i02","2203","2023-10-27",0.00035990731859873,0.21202895035637,-0.00688133127615495
"eddyflux","i02","2203","2023-11-07",0.00131958636901415,0.199154595266795,-0.000248675850695726
"eddyflux","i02","2204","2023-10-27",0.000289614768283239,-0.034753772193995,0.00281340060618022
"eddyflux","i02","2204","2023-11-07",0.000804188933858959,0.665221352909315,0.00269588840717797
"eddyflux","i02","2205","2023-11-07",0.000867652973513589,0.308764996849097,0.000351985430017288
"eddyflux","i02","2206","2023-11-07",-0.000436281697444123,0.721685212391615,-0.00297524899752243
"eddyflux","i02","2207","2023-11-07",-0.000382961925563045,0.400507865938103,0.00366651489601355
"eddyflux","i02","2208","2023-11-07",-0.00228193517186766,0.0479398145350102,-0.00213674601927583
"eddyflux","i02","2210","2023-11-07",0.00109039569926974,0.335449406973932,-0.00486089569550767
"eddyflux","i02","2301","2023-11-07",-0.00031393486305189,0.161363758010472,0.00524905459946413
"eddyflux","i02","2302","2023-11-07",-0.00061573001840187,0.671530551319488,0.00288623446125863
"eddyflux","i02","2305","2023-11-07",0.000259445182679929,0.180187465775333,-0.000928801369975992
"eddyflux","i02","2306","2023-11-07",-0.000113932968050403,0.00538704794587233,-6.89966731982769e-05
"eddyflux","i02","2307","2023-11-07",-0.00045212391332027,-0.426474287240866,-0.00178461709732904
"eddyflux","i02","2308","2023-11-07",-0.00262100413496889,0.198943912733995,-0.00029231554205967
"eddyflux","i02","2310","2023-11-07",0.000494122328827176,0.525391974949708,0.0003927502935898
"eddyflux","i02","2311","2023-11-07",0.000846628775302512,0.477190764261413,-0.00354594519526072
"eddyflux","i02","2312","2023-11-07",-0.00038143393015508,0.237859485802529,0.00381072611891937
"eddyflux","i02","2402","2023-11-07",-1.92415630750681e-05,0.45987335749383,-0.000742174575752312
"eddyflux","i02","2403","2023-11-07",0.000446112311581118,0.548720421611841,0.00135024839089893
"eddyflux","i02","2404","2023-11-07",-0.00346348135351038,0.615730018401837,0.00346348135351036
"eddyflux","i02","2405","2023-11-07",0.00739567959768771,5.23778498284035,0.00834670718390142
"eddyflux","i02","2406","2023-11-07",0.000272815023996819,0.536063264362294,0.00125925922999461
"eddyflux","i02","2409","2023-11-07",-0.00077913397977096,0.313202631269005,5.37287865402591e-05
"eddyflux","i02","2410","2023-11-07",-0.00190491474443074,0.0230898756900429,-0.0037933367205114
"eddyflux","i02","2412","2023-11-07",-0.000284213219212641,0.421923502334416,-0.0021680877693439
"eddyflux","v08","25","2022-05-16",0.000698497474188598,0.987185944339202,0.00287871812526406
"eddyflux","v08","25","2022-06-01",0.00164025928177251,4.11501470772175,0.00297007105379422
"eddyflux","v08","25","2022-06-16",0.00142083281014762,2.66067858376458,-0.00358457820153366
"eddyflux","v08","25","2022-06-28",-0.000532399710319564,3.87628425882549,-0.000244853640359258
"eddyflux","v08","25","2022-07-14",-0.000647271634754236,5.32107424528389,0.0028887915389118
"eddyflux","v08","25","2022-08-03",-0.000697105114951429,2.70147366748399,0.00420068414977506
"eddyflux","v08","25","2022-09-19",0.00267728491099172,1.12185373830063,0.00190571197287512
"eddyflux","v08","25","2022-10-03",0.00217085606241438,0.711457028858488,-0.00336182991658417
"eddyflux","v08","25","2022-10-21",0.000903138987034977,0.569979050615817,-0.00337713326398407
"eddyflux","v08","25","2023-05-08",0.000331593012429279,0.786612312818438,-0.00450019088296927
"eddyflux","v08","25","2023-05-24",0.00483169650082312,1.59409380765791,0.00329433852328851
"eddyflux","v08","25","2023-06-09",-0.00738463899122494,1.62676105313938,0.00214047506992014
"eddyflux","v08","25","2023-06-19",-0.000434996432877894,2.80028953665132,-0.000699101409982324
"eddyflux","v08","25","2023-07-05",0.00249922084496445,2.03038890543463,-7.81820910833882e-05
"eddyflux","v08","25","2023-07-17",-0.00273249337688479,1.53935943107346,-0.00253787691332145
"eddyflux","v08","25","2023-08-04",0.00107826613485392,2.25682357143441,0.00770535556861585
"eddyflux","v08","25","2023-08-15",-5.47274637583444e-05,2.99359226758151,-0.00218909855033388
"eddyflux","v08","25","2023-08-30",0.003651606795163,1.75512214612175,-0.000951993910976021
"eddyflux","v08","25","2023-09-12",-0.000902669867168698,0.212772182975466,0
"eddyflux","v08","25","2023-10-09",3.76636038228267e-05,-0.0432412362620197,-0.00296044789679338
"eddyflux","i10","25","2023-10-23",0.000837067782859084,1.02241850620646,0.00204996191720585
"eddyflux","v08","25","2024-05-29",-0.00918293093144824,10.2786093407183,0.00274485082399495
"eddyflux","v08","25","2024-06-10",-0.00832569176672887,11.6415265541588,0.000608894891209228
"eddyflux","v08","25","2024-06-27",0.00145262905886376,12.6130390590137,-0.00252811964620769
"eddyflux","v08","25","2024-07-16",0.0034985972941763,9.92778432182756,0.00288413776940086
"eddyflux","v08","25","2024-08-19",0.00387630961655429,14.4655127317723,0.00332441127063158
"eddyflux","v08","25","2024-09-06",0.00288119777167463,9.49354665766802,0.00317960754088383
"eddyflux","v08","25","2024-10-07",-0.00611880142841929,0.344472901470653,-0.000948790344846995
"eddyflux","v08","25","2024-10-28",0.00288119777167444,2.06211440515572,0.000599759536144515
"eddyflux","v08","28","2022-05-16",0.00262943976277692,2.16583112505226,-0.000805292306160273
"eddyflux","v08","28","2022-06-01",0.00224744853292406,6.44013225779862,-0.00275045111080343
"eddyflux","v08","28","2022-06-16",-0.00188498454247085,6.07907514946839,0.00334015118102654
"eddyflux","v08","28","2022-06-28",0.00128952838166956,5.16179789348302,-0.00102635932418597
"eddyflux","v08","28","2022-07-14",-0.00201076001203674,6.99874657012165,0.00254370611338438
"eddyflux","v08","28","2022-08-03",0.0026281034486372,5.08583329439719,0.00675798029649554
"eddyflux","v08","28","2022-09-19",-0.00268923015627118,5.57871969374459,0.000908855642875648
"eddyflux","v08","28","2022-10-03",0.000305685014778241,1.60214910686711,-0.0031210696887023
"eddyflux","v08","28","2022-10-21",0.000697602093647718,0.639061619740805,-0.00273615346526431
"eddyflux","v08","28","2023-05-08",-0.00251360670959537,0.299414916878225,0.000950523545645259
"eddyflux","v08","28","2023-05-24",-0.00350698267634434,-0.0409215506218179,0.00421949227769432
"eddyflux","v08","28","2023-06-09",0.00649001824487744,1.74608162095057,0.00182888968153099
"eddyflux","v08","28","2023-06-19",0.000555446984145075,2.03556757095229,0.00334291466352593
"eddyflux","v08","28","2023-07-05",-0.00361724730530292,0.110169968689406,0.000314771339112588
"eddyflux","v08","28","2023-07-17",0.00332013280133966,1.62540567362287,-0.00602002101341809
"eddyflux","v08","28","2023-08-04",-0.000324519395466397,3.49341955974429,0.00237625452727256
"eddyflux","v08","28","2023-08-15",-0.00407122531927108,0.499231702046346,-0.00205271864837198
"eddyflux","v08","28","2023-09-12",-0.002018324740333,0.668494253160585,0.000685189712306771
"eddyflux","v08","28","2023-10-09",-0.00190514245438064,0.557779316525324,0.00327676421449731
"eddyflux","i10","28","2023-10-23",-0.00173974173834522,-0.365945675996755,-0.00745603602147944
"eddyflux","v08","28","2024-05-29",-0.0126874261091367,8.13559187391507,0.0030464365327007
"eddyflux","v08","28","2024-06-10",0.0150233883808749,11.0987854161725,-0.00147293886082553
"eddyflux","v08","28","2024-07-16",-0.00357566974452857,8.77847010314026,-0.00265936850100689
"eddyflux","v08","28","2024-08-19",-0.00648491965433217,15.0446006029046,0.00312196015072906
"eddyflux","v08","28","2024-09-06",-0.000165082749987231,20.0192292264511,0.00250588612652459
"eddyflux","v08","28","2024-10-07",-0.0074825831628301,2.01811365394424,0.00132525392431119
"eddyflux","v08","28","2024-10-28",0.00346160432068066,5.46133298934114,-0.000500400459667268
"eddyflux","v08","29","2022-05-16",0.0126879731110153,4.74109673018606,0.00144643754562214
"eddyflux","v08","29","2022-06-01",0.00142702437186367,3.27690387926352,0.00242682278676942
"eddyflux","v08","29","2022-06-16",-0.000833743163015935,6.23494887124959,0.000621423475539789
"eddyflux","v08","29","2022-06-28",-0.000770934448153861,3.63471165478897,-0.000778764650100261
"eddyflux","v08","29","2022-07-14",-0.000521919296115713,11.5331344795728,-0.00432714617039104
"eddyflux","v08","29","2022-08-03",-0.000879609484165846,6.11059323285807,-0.00461602644751744
"eddyflux","v08","29","2022-09-19",0.00134073773183047,0.859258662173914,0.0029518368876928
"eddyflux","v08","29","2022-10-03",0.000177866394730086,-2.85569797393309,-0.00196881439767462
"eddyflux","v08","29","2022-10-21",-0.000245475692518086,0.456643938852874,0.00524498321328626
"eddyflux","v08","29","2023-05-08",-0.00455174163372188,1.81350516317999,0.000419281541407143
"eddyflux","v08","29","2023-05-24",0.00916053709351652,0.4493283371991,0.00556256951333306
"eddyflux","v08","29","2023-06-19",-0.000236385232026254,3.398492297362,0.00140272555268322
"eddyflux","v08","29","2023-07-05",-0.00489564469142338,-0.663565375443963,0.00599875416103318
"eddyflux","v08","29","2023-07-17",0.00521735154496231,0.100333683556936,-0.00437819710066771
"eddyflux","v08","29","2023-08-04",-0.00133264544698377,1.54694924183654,0.00231540714726902
"eddyflux","v08","29","2023-08-15",-0.00627754507493308,0.825414818890613,0.00313746526027469
"eddyflux","v08","29","2023-08-30",-0.000775029102411525,0.539350405850886,-0.000527296177858862
"eddyflux","v08","29","2023-09-12",-0.000644764190834783,0.99477903728793,-0.00276327510357768
"eddyflux","v08","29","2023-10-09",0.00147342880084318,2.03129689340868,0.00605990060056793
"eddyflux","i10","29","2023-10-23",0.00301106373075849,1.05169037552573,-0.00631201247907468
"eddyflux","v08","29","2024-05-29",-0.020354224135812,7.00030567128272,0.00686145341527143
"eddyflux","v08","29","2024-06-10",0.0025578255714201,9.21047317863433,-0.00142935865480986
"eddyflux","v08","29","2024-06-27",0.00308699761250847,12.619646239935,0.000908459297395372
"eddyflux","v08","29","2024-07-16",-0.00498690678234383,16.6928922845103,0.0040057037802627
"eddyflux","v08","29","2024-08-19",0.0142999432279954,15.0446888120339,0.000597257893669175
"eddyflux","v08","29","2024-09-06",-0.0145436732900184,5.93138807924317,0.00298485856778612
"eddyflux","v08","29","2024-10-07",0.00369791704438937,3.04593846135384,-0.00157836527203254
"eddyflux","v08","29","2024-10-28",0.0061900758217845,2.67605591797118,-0.000245971806233192
"eddyflux","v08","32","2022-05-16",-0.00222600396895794,-0.240881588911383,0.000806523177158579
"eddyflux","v08","32","2022-06-01",-0.00306807877788845,3.58004132094568,0.00253472945505408
"eddyflux","v08","32","2022-06-16",-0.00369746967946199,1.79073531534724,-0.00100981314775228
"eddyflux","v08","32","2022-07-14",-0.00222515483198409,6.66566564898572,0.00343709555586381
"eddyflux","v08","32","2022-08-03",0.00282046744946165,3.97609725636484,-0.00576133177107691
"eddyflux","v08","32","2022-09-19",-0.000747942004697407,0.649432569932361,-0.00312728364333409
"eddyflux","v08","32","2022-10-03",-0.000358667401349571,0.912149699280606,-0.00316798954404559
"eddyflux","v08","32","2022-10-21",-0.000192801583221636,0.563532341378987,-0.000984354672835577
"eddyflux","v08","32","2023-05-08",-0.000655393629653816,1.200139184643,0.00259711311509625
"eddyflux","v08","32","2023-05-24",-0.00447796560010445,-0.0379605947548445,0.00199775253334061
"eddyflux","v08","32","2023-06-09",0.00126244190516793,2.64757182647193,-0.000457222420382731
"eddyflux","v08","32","2023-06-19",-0.00070725977982719,1.407035631451,0.00410840726015464
"eddyflux","v08","32","2023-07-05",0.000274528210274033,1.10909396950711,0.00556900083698764
"eddyflux","v08","32","2023-07-17",0.00102157932348915,1.09819777275085,-0.00574638369462632
"eddyflux","v08","32","2023-08-04",0.000416871581507955,1.59136195027825,0.00357318498435395
"eddyflux","v08","32","2023-08-15",-0.00470306922146418,-2.16115051494009,-0.00496090237256983
"eddyflux","v08","32","2023-08-30",0.00158427772605116,0.372121047281767,0.00276327510357765
"eddyflux","v08","32","2023-10-09",0.00030473576973758,0.453294457484663,0.000408128263041373
"eddyflux","i10","32","2023-10-23",0.00246058277573072,0.604382963842701,0.00872417357781708
"eddyflux","v08","32","2024-05-29",-0.0114837585150121,16.9251783696745,0.0132948633142548
"eddyflux","v08","32","2024-06-10",0.000599016980273841,10.6965078972283,-0.00221523798357368
"eddyflux","v08","32","2024-06-27",-0.00770429954031456,11.689204598998,0.000345176619215417
"eddyflux","v08","32","2024-07-16",0.00646051602759073,13.1138125179376,-0.00156254341132429
"eddyflux","v08","32","2024-08-19",0.0130909330159257,18.0096150770166,0.00713188078605165
"eddyflux","v08","32","2024-09-06",0.00251990139609007,9.19937721137579,0.000868353056434787
"eddyflux","v08","32","2024-10-07",-0.00286985583995254,9.05878336675265,0.00350904827692128
"eddyflux","v08","32","2024-10-28",-0.00247356451112326,13.0161196664763,0.000785820900167521
"eddyflux","i10","33","2022-05-16",0.0109079208882219,18.1005599974018,-0.00211778905068549
"eddyflux","i10","33","2022-06-08",0.00167288010357038,5.295029197388,-0.00109100876319809
"eddyflux","i10","33","2022-06-16",-0.000879401334236054,5.2169398110515,-0.000347198314298808
"eddyflux","i10","33","2022-06-28",-0.00303532360430078,15.4778782151493,-0.000519233186573466
"eddyflux","i10","33","2022-07-21",0.000594287834465706,7.44840752530381,-0.00331875024441904
"eddyflux","i10","33","2022-08-01",-0.00479479876855958,6.6491429254503,0.00194582759271768
"eddyflux","i10","33","2022-08-31",-0.000190177726403071,1.26389031861495,0.0024638644217639
"eddyflux","i10","33","2022-09-21",-0.000843102083336224,1.66513800375397,0.00248279947659309
"eddyflux","i10","33","2022-10-07",0.00121723361001437,2.10490704273536,-0.0010638317049112
"eddyflux","i10","33","2022-10-21",0.00346048192401894,0.720003497094263,-0.0027907112290476
"eddyflux","i10","33","2023-05-08",-0.00197560879932039,1.72186088014161,0.000621423475539787
"eddyflux","i10","33","2023-05-25",0.00483524894300081,1.13662194648871,0.000754705896128548
"eddyflux","i10","33","2023-06-09",0.00319531608533704,0.850887541825705,-0.000230801322375895
"eddyflux","i10","33","2023-06-20",0.0101706587289586,5.38049183808195,-0.000381018683652361
"eddyflux","i10","33","2023-07-06",0.00623493599077993,1.13134729127241,-0.00268066070315056
"eddyflux","i10","33","2023-07-17",0.000600054819758927,10.2754842013872,-0.00225994672376752
"eddyflux","i10","33","2023-08-15",-0.00127861928021417,3.29019355626935,-0.0013120640501192
"eddyflux","i10","33","2023-08-30",0.00292647009716778,2.1292822907671,-0.00268144556060748
"eddyflux","i10","33","2023-09-12",-0.00291210693583994,1.63717184682007,0.00085522414942208
"eddyflux","i10","33","2023-10-02",0.00439597129143718,2.28205172811744,5.596840295594e-05
"eddyflux","i10","33","2023-10-23",-0.000411653505247902,0.505745735018846,0.00151219654989016
"eddyflux","i10","33","2024-05-29",-0.0197254737315172,11.0873149570249,-0.000533880887773251
"eddyflux","i10","33","2024-06-10",-0.00970608948488809,15.3930703859424,0.000475755787609772
"eddyflux","i10","33","2024-06-27",0.0012350260932254,15.4111343353893,0.00338895189453591
"eddyflux","i10","33","2024-07-16",0.00355535620441417,21.480956768639,0.00390006151975305
"eddyflux","i10","33","2024-07-29",0.0246959809000686,13.329655690812,-0.00375731709408187
"eddyflux","i10","33","2024-09-20",-0.00225834689612127,12.7176057027018,0.00173761202740511
"eddyflux","i10","33","2024-10-07",-0.00304103699948655,12.0597609763557,0.000876449921086647
"eddyflux","i10","33","2024-10-28",0.00137798198915062,7.47132207860056,0.000105900748176347
"eddyflux","i10","36","2022-05-16",0.00507141164160672,9.9184406818042,0.00422183291850096
"eddyflux","i10","36","2022-06-08",0.000438686423779528,3.53064286830188,0.00510135654356992
"eddyflux","i10","36","2022-06-16",0.0114478908980748,13.9297740071632,0.0294230647518937
"eddyflux","i10","36","2022-06-28",0.00316762314376893,11.9607720308179,0.0043824337904938
"eddyflux","i10","36","2022-07-21",-0.00285884493997437,3.61442475174316,0.00554526784932403
"eddyflux","i10","36","2022-08-01",-0.00288097760610537,3.14165965091952,0.00527327877150262
"eddyflux","i10","36","2022-08-31",0.00630022647363302,5.40752433769919,-0.000235392810206054
"eddyflux","i10","36","2022-09-21",0.00286056087042397,0.783797306891023,0.00193985823336033
"eddyflux","i10","36","2022-10-07",0.000952299280429959,1.16561431924626,0.00359152871476444
"eddyflux","i10","36","2022-10-21",0.000206704493318245,0.800510128668895,0.00442938199967707
"eddyflux","i10","36","2023-05-08",0.00377619499932587,2.2292320237566,0.00140727763950025
"eddyflux","i10","36","2023-05-25",-0.00320304889083636,0.972528807657209,0.00159375220774554
"eddyflux","i10","36","2023-06-09",0.00377063714355096,0.825060206658175,0.00263997932964314
"eddyflux","i10","36","2023-06-20",0.00445425894862115,0.794743297886742,-0.00102973384111579
"eddyflux","i10","36","2023-07-06",0.0034465618570852,-1.74899207263767,0.00274400906481891
"eddyflux","i10","36","2023-07-17",0.00105835690942875,-0.71717606362609,0.00529675802886098
"eddyflux","i10","36","2023-08-15",-0.00175811058288144,3.02866266391221,0.000776779344424725
"eddyflux","i10","36","2023-08-30",0.0016483343740091,3.73963023062042,0.00717375748074515
"eddyflux","i10","36","2023-09-12",0.00430665067503324,4.70404205391568,0.00181266833377413
"eddyflux","i10","36","2023-10-02",0.000976611471923573,3.4181827792326,0.00740810350564555
"eddyflux","i10","36","2024-05-29",-0.00554065081865432,5.59586206547614,0.000317130751162079
"eddyflux","i10","36","2024-06-10",-0.000913479138439024,13.6842955367069,-0.000739258634215683
"eddyflux","i10","36","2024-06-27",0.0392484240951785,3.79091926223466,0.00178656122360233
"eddyflux","i10","36","2024-07-16",0.000188871471505223,17.4537686341774,-0.00163279328637556
"eddyflux","i10","36","2024-07-29",0.00850879822603976,11.9403933799273,0.00242999300214141
"eddyflux","i10","36","2024-10-07",-0.00388768432807052,6.197895687185,0.000405322982207715
"eddyflux","i10","36","2024-10-28",-0.0100813209662838,5.12382069156752,-0.000901846094225687
"eddyflux","i10","37","2022-05-16",5.78318538061139e-05,10.4299082664166,-0.00145433225092968
"eddyflux","i10","37","2022-06-08",-5.45504381599112e-05,10.1609282812514,0.0045198934475349
"eddyflux","i10","37","2022-06-16",0.00160533893691147,8.34958672073162,-0.00125091345733364
"eddyflux","i10","37","2022-06-28",-0.00275509004295715,13.7084281940163,0.000175297351619692
"eddyflux","i10","37","2022-07-21",-0.00125332814636782,2.73851321069624,0.00234292759078577
"eddyflux","i10","37","2022-08-01",-0.000167456832599731,4.41454070538483,0.000572889586310065
"eddyflux","i10","37","2022-08-31",0.00445963007339289,4.71831722769289,-0.000298412238051068
"eddyflux","i10","37","2022-09-21",-0.00325432690390852,1.1529152418376,0.00196632336286509
"eddyflux","i10","37","2022-10-07",0.00141281845684785,0.886807378123189,0.00233004261762139
"eddyflux","i10","37","2022-10-21",0.00325582976722214,1.32837854502663,0.00669770694971408
"eddyflux","i10","37","2023-05-08",-0.000743118906166397,1.38836361493524,-0.00302943944325672
"eddyflux","i10","37","2023-05-25",0.0056550620892434,2.78025399821639,-2.05478238750674e-17
"eddyflux","i10","37","2023-06-09",-0.00882946394196801,-1.42052260018738,0.00629960943705354
"eddyflux","i10","37","2023-06-20",-3.85271697657515e-17,1.97637198122636,0.00114668307317151
"eddyflux","i10","37","2023-07-06",0.00158277223802876,0.522178832342138,-0.00122648454841882
"eddyflux","i10","37","2023-07-17",-0.00177817759283228,0.333634242441634,-0.00154932881568252
"eddyflux","i10","37","2023-08-15",0.00265454157697098,2.6429665410249,-0.00347496052688572
"eddyflux","i10","37","2023-08-30",0.000861658270203254,1.91359940840969,0.00392362248038982
"eddyflux","i10","37","2023-09-12",-0.00125065687434612,1.89651848408305,-0.00455996429665643
"eddyflux","i10","37","2023-10-02",0.00897756521289116,3.80367384047003,-0.00543878288979043
"eddyflux","i10","37","2023-10-23",-0.0027639592495216,2.05238676187881,0.000504065516630124
"eddyflux","i10","37","2024-05-29",0.00571841717748359,5.75851712189756,-7.28675415570447e-05
"eddyflux","i10","37","2024-06-10",0.00405242700580183,5.53019443016838,-0.000533369564196501
"eddyflux","i10","37","2024-06-27",0.00018565598524573,10.6351193991719,0.000985190326345556
"eddyflux","i10","37","2024-07-16",0.013670301545887,13.5903915639033,0.00412988907164141
"eddyflux","i10","37","2024-07-29",-0.00172280427402436,11.3155520877256,-0.000145236406821819
"eddyflux","i10","37","2024-09-20",0.00547698792695635,13.9161190100069,-0.00163259463927381
"eddyflux","i10","37","2024-10-07",0.00984843465818151,-2.13566924334934,-8.13651439176085e-05
"eddyflux","i10","37","2024-10-28",-0.00710431194369492,6.5762369561599,-0.000697225975565499
"eddyflux","v08","4","2022-05-16",0.0113654679053452,4.89026251901489,-0.0012549861041099
"eddyflux","v08","4","2022-06-01",-9.74094144305799e-05,5.23106428779192,0.00456151818820984
"eddyflux","v08","4","2022-06-16",0.00458558739658764,6.09176254542732,-0.000388389672212398
"eddyflux","v08","4","2022-07-14",0.000606467936477391,4.00625583920075,-0.00244625722276607
"eddyflux","v08","4","2022-08-03",0.00270589310038828,3.86627833212128,0.000103806640679875
"eddyflux","v08","4","2022-09-19",0.000269268209438488,1.13272160103802,0.00376975493213922
"eddyflux","v08","4","2022-10-21",0.00265274409943454,0.466072400803379,-0.00252642295184244
"eddyflux","v08","4","2023-05-08",-0.00174435783758264,0.875851251080923,0.00338379189546101
"eddyflux","v08","4","2023-06-09",0.00812585846002463,2.24572412144661,0.00121925978768729
"eddyflux","v08","4","2023-06-19",0.00413447498952132,3.72599043967678,0.000959557205705695
"eddyflux","v08","4","2023-07-05",0.00996866825345145,5.16920761069881,-0.000776779344424841
"eddyflux","v08","4","2023-07-17",0.00076618449261684,1.39555032583778,-0.000625456728666819
"eddyflux","v08","4","2023-08-04",0.00177808719037737,2.26706116773115,-0.00335296441614027
"eddyflux","v08","4","2023-08-15",-6.86805989170704e-05,1.37310113091097,0.0051960481447513
"eddyflux","v08","4","2023-08-30",-0.00269385635400001,4.40574590390473,0.000833698732789154
"eddyflux","v08","4","2023-09-12",0.00479239363799013,0.712432464191634,0.00118039252167243
"eddyflux","i10","4","2023-10-23",0.000653328217941972,1.43138273203652,0.0170544119229015
"eddyflux","v08","4","2024-05-29",0.016466379937467,8.10919342460942,0.000240993708881062
"eddyflux","v08","4","2024-06-10",0.00408792548943399,11.1386466259222,-2.82456834685284e-05
"eddyflux","v08","4","2024-06-27",-0.00956190336177302,13.5300932569086,0.00247082796953374
"eddyflux","v08","4","2024-07-16",0.00823199363335606,18.5590296464015,0.00203741842425565
"eddyflux","v08","4","2024-08-19",0.00959561915415805,13.8687079566138,0.0050175959030675
"eddyflux","v08","4","2024-10-07",0.00108420190797384,1.23648361997678,0.000757723019284413
