"experiment","site","plot","date","n2o.e.kghyr"
"eddyflux","v08","19","2024-10-07",-2.38434306143344
"eddyflux","v08","19","2024-10-28",29.0577180140306
"eddyflux","v08","20","2022-05-16",20.374099542965
"eddyflux","v08","20","2022-06-01",8.47366393417913
"eddyflux","v08","20","2022-06-16",3.11886216915509
"eddyflux","v08","20","2022-07-14",-8.48920375390838
"eddyflux","v08","20","2022-08-03",3.11971790172208
"eddyflux","v08","20","2022-09-19",8.44265026439125
"eddyflux","v08","20","2022-10-03",-6.73200281334276
"eddyflux","v08","20","2022-10-21",3.08272762786397
"eddyflux","v08","20","2023-05-08",-10.1191152463489
"eddyflux","v08","20","2023-05-24",12.6151636737815
"eddyflux","v08","20","2023-06-09",-4.64808932259267
"eddyflux","v08","20","2023-06-19",-7.15224772562958
"eddyflux","v08","20","2023-07-05",2.83854728639828
"eddyflux","v08","20","2023-07-17",-11.0588488946531
"eddyflux","v08","20","2023-08-04",-4.22900351313683
"eddyflux","v08","20","2023-08-15",10.7595307900666
"eddyflux","v08","20","2023-08-30",15.1610594114608
"eddyflux","v08","20","2023-09-12",5.26258665468299
"eddyflux","v08","20","2023-10-09",6.2778763940377
"eddyflux","i10","20","2023-10-23",9.19663477545895
"eddyflux","v08","20","2024-05-29",0.641403312896741
"eddyflux","v08","20","2024-06-10",40.5631486283625
"eddyflux","v08","20","2024-06-27",56.5334365479188
"eddyflux","v08","20","2024-07-16",-2.26457631978958
"eddyflux","v08","20","2024-08-19",4.5926428866504
"eddyflux","v08","20","2024-09-06",-17.3779468007564
"eddyflux","v08","20","2024-10-07",-18.4328024152649
"eddyflux","v08","20","2024-10-28",16.1050055088525
"eddyflux","i02","2101","2023-10-27",-2.38283642252383
"eddyflux","i02","2104","2023-10-27",-0.835167975014038
"eddyflux","i02","2105","2023-10-27",-3.63330848220034
"eddyflux","i02","2106","2023-10-27",1.37011590537777
"eddyflux","i02","2107","2023-10-27",-3.50060875612762
"eddyflux","i02","2112","2023-10-27",27.3077401665534
"eddyflux","i02","2112","2023-11-07",0.639674126690934
"eddyflux","i02","2201","2023-10-27",3.5760957807058
"eddyflux","i02","2201","2023-11-07",-0.873920989986413
"eddyflux","i02","2202","2023-10-27",1.72074311396125
"eddyflux","i02","2202","2023-11-07",-0.838005311851408
"eddyflux","i02","2203","2023-10-27",1.31366171288537
"eddyflux","i02","2203","2023-11-07",4.81649024690163
"eddyflux","i02","2204","2023-10-27",1.05709390423382
"eddyflux","i02","2204","2023-11-07",2.9352896085852
"eddyflux","i02","2205","2023-11-07",3.1669333533246
"eddyflux","i02","2206","2023-11-07",-1.59242819567105
"eddyflux","i02","2207","2023-11-07",-1.39781102830511
"eddyflux","i02","2208","2023-11-07",-8.32906337731696
"eddyflux","i02","2210","2023-11-07",3.97994430233454
"eddyflux","i02","2301","2023-11-07",-1.1458622501394
"eddyflux","i02","2302","2023-11-07",-2.24741456716683
"eddyflux","i02","2305","2023-11-07",0.946974916781742
"eddyflux","i02","2306","2023-11-07",-0.415855333383971
"eddyflux","i02","2307","2023-11-07",-1.65025228361898
"eddyflux","i02","2308","2023-11-07",-9.56666509263644
"eddyflux","i02","2310","2023-11-07",1.80354650021919
"eddyflux","i02","2311","2023-11-07",3.09019502985417
"eddyflux","i02","2312","2023-11-07",-1.39223384506604
"eddyflux","i02","2402","2023-11-07",-0.0702317052239987
"eddyflux","i02","2403","2023-11-07",1.62830993727108
"eddyflux","i02","2404","2023-11-07",-12.6417069403129
"eddyflux","i02","2405","2023-11-07",26.9942305315601
"eddyflux","i02","2406","2023-11-07",0.99577483758839
"eddyflux","i02","2409","2023-11-07",-2.843839026164
"eddyflux","i02","2410","2023-11-07",-6.95293881717219
"eddyflux","i02","2412","2023-11-07",-1.03737825012614
"eddyflux","v08","25","2022-05-16",2.54951578078838
"eddyflux","v08","25","2022-06-01",5.98694637846968
"eddyflux","v08","25","2022-06-16",5.18603975703882
"eddyflux","v08","25","2022-06-28",-1.94325894266641
"eddyflux","v08","25","2022-07-14",-2.36254146685296
"eddyflux","v08","25","2022-08-03",-2.54443366957272
"eddyflux","v08","25","2022-09-19",9.77208992511977
"eddyflux","v08","25","2022-10-03",7.92362462781248
"eddyflux","v08","25","2022-10-21",3.29645730267766
"eddyflux","v08","25","2023-05-08",1.21031449536687
"eddyflux","v08","25","2023-05-24",17.6356922280044
"eddyflux","v08","25","2023-06-09",-26.953932317971
"eddyflux","v08","25","2023-06-19",-1.58773698000431
"eddyflux","v08","25","2023-07-05",9.12215608412025
"eddyflux","v08","25","2023-07-17",-9.9736008256295
"eddyflux","v08","25","2023-08-04",3.93567139221681
"eddyflux","v08","25","2023-08-15",-0.199755242717957
"eddyflux","v08","25","2023-08-30",13.3283648023449
"eddyflux","v08","25","2023-09-12",-3.29474501516575
"eddyflux","v08","25","2023-10-09",0.137472153953318
"eddyflux","i10","25","2023-10-23",3.05529740743566
"eddyflux","v08","25","2024-05-29",-33.5176978997861
"eddyflux","v08","25","2024-06-10",-30.3887749485604
"eddyflux","v08","25","2024-06-27",5.30209606485274
"eddyflux","v08","25","2024-07-16",12.7698801237435
"eddyflux","v08","25","2024-08-19",14.1485301004232
"eddyflux","v08","25","2024-09-06",10.5163718666124
"eddyflux","v08","25","2024-10-07",-22.3336252137304
"eddyflux","v08","25","2024-10-28",10.5163718666117
"eddyflux","v08","28","2022-05-16",9.59745513413577
"eddyflux","v08","28","2022-06-01",8.20318714517282
"eddyflux","v08","28","2022-06-16",-6.88019358001861
"eddyflux","v08","28","2022-06-28",4.7067785930939
"eddyflux","v08","28","2022-07-14",-7.33927404393409
"eddyflux","v08","28","2022-08-03",9.59257758752577
"eddyflux","v08","28","2022-09-19",-9.81569007038979
"eddyflux","v08","28","2022-10-03",1.11575030394058
"eddyflux","v08","28","2022-10-21",2.54624764181417
"eddyflux","v08","28","2023-05-08",-9.17466449002309
"eddyflux","v08","28","2023-05-24",-12.8004867686569
"eddyflux","v08","28","2023-06-09",23.6885665938026
"eddyflux","v08","28","2023-06-19",2.02738149212952
"eddyflux","v08","28","2023-07-05",-13.2029526643556
"eddyflux","v08","28","2023-07-17",12.1184847248898
"eddyflux","v08","28","2023-08-04",-1.18449579345235
"eddyflux","v08","28","2023-08-15",-14.8599724153394
"eddyflux","v08","28","2023-09-12",-7.36688530221545
"eddyflux","v08","28","2023-10-09",-6.95376995848935
"eddyflux","i10","28","2023-10-23",-6.35005734496006
"eddyflux","v08","28","2024-05-29",-46.3091052983491
"eddyflux","v08","28","2024-06-10",54.8353675901935
"eddyflux","v08","28","2024-07-16",-13.0511945675293
"eddyflux","v08","28","2024-08-19",-23.6699567383124
"eddyflux","v08","28","2024-09-06",-0.602552037453394
"eddyflux","v08","28","2024-10-07",-27.3114285443299
"eddyflux","v08","28","2024-10-28",12.6348557704844
"eddyflux","v08","29","2022-05-16",46.3111018552059
"eddyflux","v08","29","2022-06-01",5.20863895730241
"eddyflux","v08","29","2022-06-16",-3.04316254500816
"eddyflux","v08","29","2022-06-28",-2.81391073576159
"eddyflux","v08","29","2022-07-14",-1.90500543082235
"eddyflux","v08","29","2022-08-03",-3.21057461720534
"eddyflux","v08","29","2022-09-19",4.89369272118121
"eddyflux","v08","29","2022-10-03",0.649212340764816
"eddyflux","v08","29","2022-10-21",-0.895986277691014
"eddyflux","v08","29","2023-05-08",-16.6138569630849
"eddyflux","v08","29","2023-05-24",33.4359603913353
"eddyflux","v08","29","2023-06-19",-0.862806096895828
"eddyflux","v08","29","2023-07-05",-17.8691031236954
"eddyflux","v08","29","2023-07-17",19.0433331391124
"eddyflux","v08","29","2023-08-04",-4.86415588149076
"eddyflux","v08","29","2023-08-15",-22.9130395235057
"eddyflux","v08","29","2023-08-30",-2.82885622380207
"eddyflux","v08","29","2023-09-12",-2.35338929654696
"eddyflux","v08","29","2023-10-09",5.37801512307762
"eddyflux","i10","29","2023-10-23",10.9903826172685
"eddyflux","v08","29","2024-05-29",-74.2929180957138
"eddyflux","v08","29","2024-06-10",9.33606333568338
"eddyflux","v08","29","2024-06-27",11.2675412856559
"eddyflux","v08","29","2024-07-16",-18.202209755555
"eddyflux","v08","29","2024-08-19",52.1947927821831
"eddyflux","v08","29","2024-09-06",-53.0844075085673
"eddyflux","v08","29","2024-10-07",13.4973972120212
"eddyflux","v08","29","2024-10-28",22.5937767495134
"eddyflux","v08","32","2022-05-16",-8.12491448669649
"eddyflux","v08","32","2022-06-01",-11.1984875392929
"eddyflux","v08","32","2022-06-16",-13.4957643300362
"eddyflux","v08","32","2022-07-14",-8.12181513674192
"eddyflux","v08","32","2022-08-03",10.294706190535
"eddyflux","v08","32","2022-09-19",-2.72998831714554
"eddyflux","v08","32","2022-10-03",-1.30913601492593
"eddyflux","v08","32","2022-10-21",-0.703725778758973
"eddyflux","v08","32","2023-05-08",-2.39218674823643
"eddyflux","v08","32","2023-05-24",-16.3445744403813
"eddyflux","v08","32","2023-06-09",4.60791295386296
"eddyflux","v08","32","2023-06-19",-2.58149819636925
"eddyflux","v08","32","2023-07-05",1.00202796750022
"eddyflux","v08","32","2023-07-17",3.72876453073539
"eddyflux","v08","32","2023-08-04",1.52158127250404
"eddyflux","v08","32","2023-08-15",-17.1662026583442
"eddyflux","v08","32","2023-08-30",5.78261370008675
"eddyflux","v08","32","2023-10-09",1.11228555954217
"eddyflux","i10","32","2023-10-23",8.98112713141712
"eddyflux","v08","32","2024-05-29",-41.9157185797941
"eddyflux","v08","32","2024-06-10",2.18641197799952
"eddyflux","v08","32","2024-06-27",-28.1206933221482
"eddyflux","v08","32","2024-07-16",23.5808835007062
"eddyflux","v08","32","2024-08-19",47.7819055081289
"eddyflux","v08","32","2024-09-06",9.19764009572874
"eddyflux","v08","32","2024-10-07",-10.4749738158268
"eddyflux","v08","32","2024-10-28",-9.02851046559991
"eddyflux","i10","33","2022-05-16",39.8139112420099
"eddyflux","i10","33","2022-06-08",6.10601237803191
"eddyflux","i10","33","2022-06-16",-3.2098148699616
"eddyflux","i10","33","2022-06-28",-11.0789311556979
"eddyflux","i10","33","2022-07-21",2.16915059579983
"eddyflux","i10","33","2022-08-01",-17.5010155052425
"eddyflux","i10","33","2022-08-31",-0.69414870137121
"eddyflux","i10","33","2022-09-21",-3.07732260417722
"eddyflux","i10","33","2022-10-07",4.44290267655246
"eddyflux","i10","33","2022-10-21",12.6307590226691
"eddyflux","i10","33","2023-05-08",-7.21097211751941
"eddyflux","i10","33","2023-05-25",17.648658641953
"eddyflux","i10","33","2023-06-09",11.6629037114802
"eddyflux","i10","33","2023-06-20",37.122904360699
"eddyflux","i10","33","2023-07-06",22.7575163663467
"eddyflux","i10","33","2023-07-17",2.19020009212008
"eddyflux","i10","33","2023-08-15",-4.66696037278174
"eddyflux","i10","33","2023-08-30",10.6816158546624
"eddyflux","i10","33","2023-09-12",-10.6291903158158
"eddyflux","i10","33","2023-10-02",16.0452952137457
"eddyflux","i10","33","2023-10-23",-1.50253529415484
"eddyflux","i10","33","2024-05-29",-71.997979120038
"eddyflux","i10","33","2024-06-10",-35.4272266198415
"eddyflux","i10","33","2024-06-27",4.50784524027272
"eddyflux","i10","33","2024-07-16",12.9770501461117
"eddyflux","i10","33","2024-07-29",90.1403302852503
"eddyflux","i10","33","2024-09-20",-8.24296617084264
"eddyflux","i10","33","2024-10-07",-11.0997850481259
"eddyflux","i10","33","2024-10-28",5.02963426039978
"eddyflux","i10","36","2022-05-16",18.5106524918645
"eddyflux","i10","36","2022-06-08",1.60120544679528
"eddyflux","i10","36","2022-06-16",41.784801777973
"eddyflux","i10","36","2022-06-28",11.5618244747566
"eddyflux","i10","36","2022-07-21",-10.4347840309064
"eddyflux","i10","36","2022-08-01",-10.5155682622846
"eddyflux","i10","36","2022-08-31",22.9958266287605
"eddyflux","i10","36","2022-09-21",10.4410471770475
"eddyflux","i10","36","2022-10-07",3.47589237356935
"eddyflux","i10","36","2022-10-21",0.754471400611595
"eddyflux","i10","36","2023-05-08",13.7831117475394
"eddyflux","i10","36","2023-05-25",-11.6911284515527
"eddyflux","i10","36","2023-06-09",13.762825573961
"eddyflux","i10","36","2023-06-20",16.2580451624672
"eddyflux","i10","36","2023-07-06",12.579950778361
"eddyflux","i10","36","2023-07-17",3.86300271941495
"eddyflux","i10","36","2023-08-15",-6.41710362751724
"eddyflux","i10","36","2023-08-30",6.01642046513323
"eddyflux","i10","36","2023-09-12",15.7192749638713
"eddyflux","i10","36","2023-10-02",3.56463187252104
"eddyflux","i10","36","2024-05-29",-20.2233754880883
"eddyflux","i10","36","2024-06-10",-3.33419885530244
"eddyflux","i10","36","2024-06-27",143.256747947402
"eddyflux","i10","36","2024-07-16",0.689380870994065
"eddyflux","i10","36","2024-07-29",31.0571135250451
"eddyflux","i10","36","2024-10-07",-14.1900477974574
"eddyflux","i10","36","2024-10-28",-36.796821526936
"eddyflux","i10","37","2022-05-16",0.211086266392316
"eddyflux","i10","37","2022-06-08",-0.199109099283676
"eddyflux","i10","37","2022-06-16",5.85948711972688
"eddyflux","i10","37","2022-06-28",-10.0560786567936
"eddyflux","i10","37","2022-07-21",-4.57464773424253
"eddyflux","i10","37","2022-08-01",-0.611217438989017
"eddyflux","i10","37","2022-08-31",16.277649767884
"eddyflux","i10","37","2022-09-21",-11.8782931992661
"eddyflux","i10","37","2022-10-07",5.15678736749464
"eddyflux","i10","37","2022-10-21",11.8837786503608
"eddyflux","i10","37","2023-05-08",-2.71238400750735
"eddyflux","i10","37","2023-05-25",20.6409766257384
"eddyflux","i10","37","2023-06-09",-32.2275433881832
"eddyflux","i10","37","2023-06-20",-1.40624169644993e-13
"eddyflux","i10","37","2023-07-06",5.77711866880498
"eddyflux","i10","37","2023-07-17",-6.49034821383781
"eddyflux","i10","37","2023-08-15",9.68907675594409
"eddyflux","i10","37","2023-08-30",3.14505268624188
"eddyflux","i10","37","2023-09-12",-4.56489759136334
"eddyflux","i10","37","2023-10-02",32.7681130270527
"eddyflux","i10","37","2023-10-23",-10.0884512607538
"eddyflux","i10","37","2024-05-29",20.8722226978151
"eddyflux","i10","37","2024-06-10",14.7913585711767
"eddyflux","i10","37","2024-06-27",0.677644346146914
"eddyflux","i10","37","2024-07-16",49.8966006424874
"eddyflux","i10","37","2024-07-29",-6.2882356001889
"eddyflux","i10","37","2024-09-20",19.9910059333907
"eddyflux","i10","37","2024-10-07",35.9467865023625
"eddyflux","i10","37","2024-10-28",-25.9307385944865
"eddyflux","v08","4","2022-05-16",41.4839578545101
"eddyflux","v08","4","2022-06-01",-0.355544362671617
"eddyflux","v08","4","2022-06-16",16.7373939975449
"eddyflux","v08","4","2022-07-14",2.21360796814248
"eddyflux","v08","4","2022-08-03",9.87650981641723
"eddyflux","v08","4","2022-09-19",0.982828964450482
"eddyflux","v08","4","2022-10-21",9.68251596293609
"eddyflux","v08","4","2023-05-08",-6.36690610717662
"eddyflux","v08","4","2023-06-09",29.6593833790899
"eddyflux","v08","4","2023-06-19",15.0908337117528
"eddyflux","v08","4","2023-07-05",36.3856391250978
"eddyflux","v08","4","2023-07-17",2.79657339805147
"eddyflux","v08","4","2023-08-04",6.4900182448774
"eddyflux","v08","4","2023-08-15",-0.250684186047307
"eddyflux","v08","4","2023-08-30",-9.83257569210003
"eddyflux","v08","4","2023-09-12",17.492236778664
"eddyflux","i10","4","2023-10-23",2.3846479954882
"eddyflux","v08","4","2024-05-29",60.1022867717546
"eddyflux","v08","4","2024-06-10",14.9209280364341
"eddyflux","v08","4","2024-06-27",-34.9009472704715
"eddyflux","v08","4","2024-07-16",30.0467767617496
"eddyflux","v08","4","2024-08-19",35.0240099126769
"eddyflux","v08","4","2024-10-07",3.95733696410452
"eddyflux","v08","4","2024-10-28",63.5695825283579
"eddyflux","i10","40","2022-05-16",10.4707152428645
"eddyflux","i10","40","2022-06-08",9.81444428445286
"eddyflux","i10","40","2022-06-16",6.24879427803201
"eddyflux","i10","40","2022-06-28",-17.0974665009938
"eddyflux","i10","40","2022-07-21",-8.67489327626678
"eddyflux","i10","40","2022-08-01",1.2143018288321
"eddyflux","i10","40","2022-08-31",0.74451631038417
"eddyflux","i10","40","2022-09-21",1.38787766217272
"eddyflux","i10","40","2022-10-07",4.7041126194751
"eddyflux","i10","40","2022-10-21",11.3943946575506
"eddyflux","i10","40","2023-05-08",8.78923067959021
"eddyflux","i10","40","2023-05-25",-7.44516310384241
"eddyflux","i10","40","2023-06-09",1.58842682220406
"eddyflux","i10","40","2023-06-20",-10.5734995637636
"eddyflux","i10","40","2023-07-06",2.37675573007207
"eddyflux","i10","40","2023-07-17",3.41603111445726
"eddyflux","i10","40","2023-08-15",14.2437075980551
"eddyflux","i10","40","2023-08-30",4.71534882184691
"eddyflux","i10","40","2023-09-12",1.30754875378975
"eddyflux","i10","40","2023-10-02",1.02515221641906
"eddyflux","i10","40","2023-10-23",0.623623130046606
"eddyflux","i10","40","2024-05-29",56.9041178687759
"eddyflux","i10","40","2024-06-10",23.1530730352431
"eddyflux","i10","40","2024-06-27",-15.064380939525
"eddyflux","i10","40","2024-07-16",12.1241395130387
"eddyflux","i10","40","2024-07-29",25.8621151496008
"eddyflux","i10","40","2024-09-20",-77.3781094411671
"eddyflux","i10","40","2024-10-07",-39.8975750259921
"eddyflux","i10","40","2024-10-28",-21.7091502083535
"eddyflux","i10","45","2022-05-16",7.79045446600047
"eddyflux","i10","45","2022-06-08",16.1638211739077
"eddyflux","i10","45","2022-06-16",3.86193469254723
"eddyflux","i10","45","2022-06-28",-5.39817550426523
"eddyflux","i10","45","2022-07-21",-3.61525099299985
"eddyflux","i10","45","2022-08-01",-9.00127945503181
"eddyflux","i10","45","2022-08-31",10.1227027803996
"eddyflux","i10","45","2022-09-21",-1.56705439703526
"eddyflux","i10","45","2022-10-07",-4.84616331525564
"eddyflux","i10","45","2022-10-21",-6.11165759161419
"eddyflux","i10","45","2023-05-08",8.41620863052956
"eddyflux","i10","45","2023-05-25",-11.1197085113
"eddyflux","i10","45","2023-06-09",15.2016165259236
"eddyflux","i10","45","2023-06-20",7.09656672139813
"eddyflux","i10","45","2023-07-06",-1.87268507701896
"eddyflux","i10","45","2023-07-17",6.24610704364822
"eddyflux","i10","45","2023-08-15",5.42436625925019
"eddyflux","i10","45","2023-08-30",-2.6765530873977
"eddyflux","i10","45","2023-09-12",-1.09012479793755
"eddyflux","i10","45","2023-10-02",14.8914465424449
"eddyflux","i10","45","2023-10-23",7.47962526412565
"eddyflux","i10","45","2024-05-29",-0.488968248585839
"eddyflux","i10","45","2024-06-10",64.5112654074643
"eddyflux","i10","45","2024-06-27",-12.4161063138729
"eddyflux","i10","45","2024-07-16",12.3597892354033
"eddyflux","i10","45","2024-07-29",-14.6642635590224
"eddyflux","i10","45","2024-09-20",9.76520244756833
"eddyflux","i10","45","2024-10-07",-8.05411455166881
"eddyflux","i10","45","2024-10-28",41.2153124650233
"eddyflux","i10","46","2022-05-16",5.76395327115907
"eddyflux","i10","46","2022-06-08",6.26914234703366
"eddyflux","i10","46","2022-06-16",1.88565306121584
"eddyflux","i10","46","2022-06-28",2.52415900255444
"eddyflux","i10","46","2022-07-21",-1.40742135000753
"eddyflux","i10","46","2022-08-01",4.93573355760274
"eddyflux","i10","46","2022-08-31",4.84125798146793
"eddyflux","i10","46","2022-09-21",7.35078550481466
"eddyflux","i10","46","2022-10-07",11.3314091378361
"eddyflux","i10","46","2023-05-08",8.38972019415436
"eddyflux","i10","46","2023-05-25",9.71435063649489
"eddyflux","i10","46","2023-06-09",-11.2290289292383
"eddyflux","i10","46","2023-06-20",7.08099763700169
"eddyflux","i10","46","2023-07-06",2.16408536912837
"eddyflux","i10","46","2023-07-17",4.63409405907444
"eddyflux","i10","46","2023-08-15",-6.66025216390563
"eddyflux","i10","46","2023-08-30",-3.29715453658694
"eddyflux","i10","46","2023-10-02",2.92617309682501
"eddyflux","i10","46","2023-10-23",30.3149637700072
"eddyflux","i10","46","2024-05-29",7.4038899140268
"eddyflux","i10","46","2024-06-10",69.59847089423
"eddyflux","i10","46","2024-06-27",-44.5128621989507
"eddyflux","i10","46","2024-07-16",-0.261696031813052
"eddyflux","i10","46","2024-07-29",-39.4834718580384
"eddyflux","i10","46","2024-09-20",-16.77600739755
"eddyflux","i10","46","2024-10-07",-11.4349698499441
"eddyflux","i10","46","2024-10-28",-10.5947539078797
"eddyflux","v08","5","2022-05-16",3.27096849335133
"eddyflux","v08","5","2022-06-01",5.87963177114593
"eddyflux","v08","5","2022-06-16",11.1141588600298
"eddyflux","v08","5","2022-06-28",-1.39340014360796
"eddyflux","v08","5","2022-07-14",8.28165780339972
"eddyflux","v08","5","2022-08-03",0.134921536617913
"eddyflux","v08","5","2022-09-19",-4.9164980156527
"eddyflux","v08","5","2022-10-03",-9.84239910675183
"eddyflux","v08","5","2022-10-21",3.77619933518748
"eddyflux","v08","5","2023-05-08",4.59131236997742
"eddyflux","v08","5","2023-05-24",-4.07443839440948
"eddyflux","v08","5","2023-06-09",-0.325530583550387
"eddyflux","v08","5","2023-06-19",-6.85863796392259
"eddyflux","v08","5","2023-07-05",11.1677446557635
"eddyflux","v08","5","2023-07-17",-13.3392904744446
"eddyflux","v08","5","2023-08-04",3.48188425938512
"eddyflux","v08","5","2023-08-15",2.47335156954946
"eddyflux","v08","5","2023-09-12",-11.0537615935645
"eddyflux","v08","5","2023-10-09",8.85878113380882
"eddyflux","i10","5","2023-10-23",-18.4100684859981
"eddyflux","v08","5","2024-05-29",11.0751697389161
"eddyflux","v08","5","2024-06-10",12.0980174361925
"eddyflux","v08","5","2024-06-27",-88.1048020218176
"eddyflux","v08","5","2024-07-16",27.9680246171161
"eddyflux","v08","5","2024-08-19",-29.9344694784069
"eddyflux","v08","5","2024-09-06",15.7746965766378
"eddyflux","v08","5","2024-10-07",29.1857795873554
"eddyflux","v08","5","2024-10-28",12.9545316458499
"eddyflux","i02","504","2023-04-13",10.4498477810772
"eddyflux","i02","506","2023-04-13",180.148624936777
"eddyflux","i02","509","2023-04-13",25.7704981827531
"eddyflux","i10","51","2022-05-16",22.0396617798819
"eddyflux","i10","51","2022-06-08",32.0848886791292
"eddyflux","i10","51","2022-06-28",-9.04704280855545
"eddyflux","i10","51","2022-07-21",3.06741569713487
"eddyflux","i10","51","2022-08-01",14.2547775038523
"eddyflux","i10","51","2022-08-31",8.11183088848912
"eddyflux","i10","51","2022-09-21",-1.22434151677525
"eddyflux","i10","51","2022-10-07",5.13268197823809
"eddyflux","i10","51","2022-10-21",-6.64306929843016
"eddyflux","i10","51","2023-05-08",0.931588065478463
"eddyflux","i10","51","2023-05-25",-2.8464137863573
"eddyflux","i10","51","2023-06-09",-8.51154816433097
"eddyflux","i10","51","2023-06-20",-15.2173240215131
"eddyflux","i10","51","2023-07-06",4.23321811862873
"eddyflux","i10","51","2023-07-17",11.6032521491467
"eddyflux","i10","51","2023-08-15",0.395658544390321
"eddyflux","i10","51","2023-08-30",-1.97829272195222
"eddyflux","i10","51","2023-09-12",9.60236328051202
"eddyflux","i10","51","2023-10-02",3.99802249132526
"eddyflux","i10","51","2023-10-23",-45.1421438533346
"eddyflux","i10","51","2024-05-29",12.9656907903912
"eddyflux","i10","51","2024-06-10",23.0074598141267
"eddyflux","i10","51","2024-06-27",14.3523640062117
"eddyflux","i10","51","2024-07-16",28.1408395965391
"eddyflux","i10","51","2024-07-29",-7.34311187956815
"eddyflux","i10","51","2024-09-20",17.5948823703218
"eddyflux","i10","51","2024-10-07",-18.1873349094833
"eddyflux","i10","51","2024-10-28",3.81878913265307
"eddyflux","i10","52","2022-05-16",11.1782689913506
"eddyflux","i10","52","2022-06-08",7.74014829562018
"eddyflux","i10","52","2022-06-16",0.530057565760169
"eddyflux","i10","52","2022-06-28",-12.4502451488916
"eddyflux","i10","52","2022-07-21",7.69561044574505
"eddyflux","i10","52","2022-08-01",6.41085149217425
"eddyflux","i10","52","2022-08-31",2.41237126994087
"eddyflux","i10","52","2022-09-21",-5.90012446904731
"eddyflux","i10","52","2022-10-07",-1.94649972919897
"eddyflux","i10","52","2022-10-21",-4.91965492181919
"eddyflux","i10","52","2023-05-08",1.14736996135
"eddyflux","i10","52","2023-05-25",11.4808081529546
"eddyflux","i10","52","2023-06-09",-6.67095974740106
"eddyflux","i10","52","2023-06-20",-6.40070947877022
"eddyflux","i10","52","2023-07-06",10.2206852685025
"eddyflux","i10","52","2023-07-17",-3.79534961164131
"eddyflux","i10","52","2023-08-15",0.854513871072677
"eddyflux","i10","52","2023-08-30",-0.939437774349839
"eddyflux","i10","52","2023-09-12",-4.58828275940206
"eddyflux","i10","52","2023-10-02",1.06494773732173
"eddyflux","i10","52","2023-10-23",7.96817042931855
"eddyflux","i10","52","2024-05-29",-13.0559697019526
"eddyflux","i10","52","2024-06-10",25.5404244265765
"eddyflux","i10","52","2024-06-27",-10.3033736516689
"eddyflux","i10","52","2024-07-16",-29.582955489424
"eddyflux","i10","52","2024-07-29",-43.0396135457282
"eddyflux","i10","52","2024-09-20",-33.4641375157312
"eddyflux","i10","52","2024-10-07",27.2571968048935
"eddyflux","i10","52","2024-10-28",19.3846778295762
"eddyflux","i10","57","2022-05-16",51.4036824594224
"eddyflux","i10","57","2022-06-08",1.81005559908593
"eddyflux","i10","57","2022-06-16",-0.438161652468378
"eddyflux","i10","57","2022-06-28",0.818989226767421
"eddyflux","i10","57","2022-07-21",15.39029138523
"eddyflux","i10","57","2022-08-01",14.3529511509878
"eddyflux","i10","57","2022-08-31",10.1156296173633
"eddyflux","i10","57","2022-09-21",-4.89650263815347
"eddyflux","i10","57","2022-10-07",-8.13358815415235
"eddyflux","i10","57","2022-10-21",7.85468343053667
"eddyflux","i10","57","2023-05-08",-4.57560438149063
"eddyflux","i10","57","2023-05-25",9.61527626874899
"eddyflux","i10","57","2023-06-09",1.39828669902572
"eddyflux","i10","57","2023-06-20",7.14481641001923
"eddyflux","i10","57","2023-07-06",-9.3463174920008
"eddyflux","i10","57","2023-07-17",1.74823204886346
"eddyflux","i10","57","2023-08-15",11.0784392429318
"eddyflux","i10","57","2023-08-30",-10.455660556262
"eddyflux","i10","57","2023-09-12",2.17753133626027
"eddyflux","i10","57","2023-10-02",-7.52411414237666
"eddyflux","i10","57","2023-10-23",23.7675573007216
"eddyflux","i10","57","2024-05-29",35.9128584218045
"eddyflux","i10","57","2024-06-10",-11.2863056606679
"eddyflux","i10","57","2024-06-27",39.5809612115001
"eddyflux","i10","57","2024-07-16",36.5539385218026
"eddyflux","i10","57","2024-07-29",-14.6274405696408
"eddyflux","i10","57","2024-09-20",-6.69039020252648
"eddyflux","i10","57","2024-10-07",-45.3172373491447
"eddyflux","i10","57","2024-10-28",-11.9180155598203
"eddyflux","i10","60","2022-05-16",6.32558268606881
"eddyflux","i10","60","2022-06-08",5.87583379778437
"eddyflux","i10","60","2022-06-16",-2.17052555721725
"eddyflux","i10","60","2022-06-28",-4.1231225503931
"eddyflux","i10","60","2022-07-21",7.53734781493292
"eddyflux","i10","60","2022-08-01",-6.22133222521037
"eddyflux","i10","60","2022-08-31",4.07232923592548
"eddyflux","i10","60","2022-10-21",-6.85303445547718
"eddyflux","i10","60","2023-05-08",-11.2828489594069
"eddyflux","i10","60","2023-05-25",-5.96572502810523
"eddyflux","i10","60","2023-06-20",-6.85547281385776
"eddyflux","i10","60","2023-07-06",-6.41297899200163
"eddyflux","i10","60","2023-07-17",8.32313511324837
"eddyflux","i10","60","2023-08-15",3.66627126613358
"eddyflux","i10","60","2023-08-30",6.44171995116337
"eddyflux","i10","60","2023-09-12",9.56268758983692
"eddyflux","i10","60","2023-10-02",-5.98159709750893
"eddyflux","i10","60","2023-10-23",-7.96817042931889
"eddyflux","i10","60","2024-05-29",28.4758288966127
