year,date,time,experiment,site,plot,co2_ppm,n2o_ppm,ch4_ppm,nh3_ppm,temp_celsius
2022,9/19/2022,13:40:26,eddyflux,v08,14,476.7,0.45,2.18,0,39
2022,9/19/2022,13:40:47,eddyflux,v08,14,439.6,0.377,2.08,0,39
2022,9/19/2022,13:41:08,eddyflux,v08,14,428,0.358,2.15,0,39
2022,9/19/2022,13:41:29,eddyflux,v08,14,423.6,0.341,2.18,0,39
2022,9/19/2022,13:41:50,eddyflux,v08,14,428.9,0.329,2.15,0,39
2022,9/19/2022,13:42:11,eddyflux,v08,14,438.3,0.335,2.2,0,39
2022,9/19/2022,13:42:32,eddyflux,v08,14,450.9,0.347,2.12,0,39
2022,9/19/2022,13:42:53,eddyflux,v08,14,460.9,0.346,2.14,0,39
2022,9/19/2022,13:43:15,eddyflux,v08,14,466.8,0.343,2.14,0,39
2022,9/19/2022,13:43:36,eddyflux,v08,14,472.1,0.347,2.13,0,39
2022,9/19/2022,13:43:57,eddyflux,v08,14,476.8,0.349,2.17,0,39
2022,9/19/2022,13:44:18,eddyflux,v08,14,482.9,0.349,2.23,0,39
2022,9/19/2022,13:44:39,eddyflux,v08,14,489.4,0.351,2.08,0,39
2022,9/19/2022,13:44:59,eddyflux,v08,14,489.5,0.334,2.12,0,39
2022,9/19/2022,13:45:20,eddyflux,v08,14,494.8,0.348,2.17,0,40
2022,9/19/2022,13:45:42,eddyflux,v08,14,497.9,0.369,2.09,0,39
2022,9/19/2022,13:46:02,eddyflux,v08,14,501.7,0.355,2.14,0,40
2022,9/19/2022,13:46:23,eddyflux,v08,14,505.2,0.351,2.12,0,40
2022,9/19/2022,13:32:11,eddyflux,v08,19,454.8,0.354,2.07,0,38
2022,9/19/2022,13:32:32,eddyflux,v08,19,435.6,0.366,2.18,0,38
2022,9/19/2022,13:32:53,eddyflux,v08,19,396.9,0.392,2.12,0,38
2022,9/19/2022,13:33:14,eddyflux,v08,19,404.5,0.36,2.02,0,38
2022,9/19/2022,13:33:35,eddyflux,v08,19,412.2,0.351,2.08,0,38
2022,9/19/2022,13:33:56,eddyflux,v08,19,412.8,0.334,2.11,0,38
2022,9/19/2022,13:34:17,eddyflux,v08,19,416.7,0.339,2.07,0,39
2022,9/19/2022,13:34:38,eddyflux,v08,19,420.5,0.359,2.15,0,39
2022,9/19/2022,13:34:59,eddyflux,v08,19,423.8,0.362,2.13,0,38
2022,9/19/2022,13:35:20,eddyflux,v08,19,428.9,0.359,2.12,0,39
2022,9/19/2022,13:35:41,eddyflux,v08,19,432.4,0.366,2.19,0,38
2022,9/19/2022,13:36:02,eddyflux,v08,19,438.3,0.356,2.05,0,39
2022,9/19/2022,13:36:23,eddyflux,v08,19,442.3,0.356,2.16,0,39
2022,9/19/2022,13:36:44,eddyflux,v08,19,443,0.354,2.12,0,39
2022,9/19/2022,13:37:05,eddyflux,v08,19,448.7,0.354,2.21,0,39
2022,9/19/2022,13:37:26,eddyflux,v08,19,451.8,0.336,2.12,0,39
2022,9/19/2022,13:37:47,eddyflux,v08,19,452.3,0.33,2.08,0,39
2022,9/19/2022,13:38:08,eddyflux,v08,19,455.7,0.334,2.1,0,39
2022,9/19/2022,13:38:29,eddyflux,v08,19,459.5,0.338,2.17,0,39
2022,9/19/2022,13:38:50,eddyflux,v08,19,460.6,0.307,2.06,0,39
2022,9/19/2022,13:39:11,eddyflux,v08,19,477.7,0.364,2.02,0,39
2022,9/19/2022,13:39:32,eddyflux,v08,19,491.6,0.36,2.09,0,39
2022,9/19/2022,12:50:52,eddyflux,v08,20,433.5,0.341,2.06,0,32
2022,9/19/2022,12:51:13,eddyflux,v08,20,427.8,0.38,2.06,0,32
2022,9/19/2022,12:51:34,eddyflux,v08,20,411.3,0.353,2,0,32
2022,9/19/2022,12:51:55,eddyflux,v08,20,408.9,0.36,2.04,0,32
2022,9/19/2022,12:52:16,eddyflux,v08,20,411,0.349,1.99,0,32
2022,9/19/2022,12:52:37,eddyflux,v08,20,416.2,0.344,2,0,32
2022,9/19/2022,12:52:58,eddyflux,v08,20,420,0.361,1.94,0,32
2022,9/19/2022,12:53:19,eddyflux,v08,20,422.5,0.346,2.06,0,32
2022,9/19/2022,12:53:40,eddyflux,v08,20,426,0.337,1.97,0,32
2022,9/19/2022,12:54:01,eddyflux,v08,20,428.4,0.347,2.02,0.03,32
2022,9/19/2022,12:54:22,eddyflux,v08,20,432.4,0.361,2.05,0,32
2022,9/19/2022,12:54:43,eddyflux,v08,20,435.3,0.363,1.99,0.02,32
2022,9/19/2022,12:55:04,eddyflux,v08,20,439.9,0.351,1.97,0,33
2022,9/19/2022,12:55:25,eddyflux,v08,20,440.7,0.36,2.02,0.01,32
2022,9/19/2022,12:55:46,eddyflux,v08,20,442.3,0.335,1.96,0,32
2022,9/19/2022,12:56:07,eddyflux,v08,20,446.3,0.367,2.01,0,33
2022,9/19/2022,12:56:28,eddyflux,v08,20,446.6,0.344,2.03,0,33
2022,9/19/2022,12:56:49,eddyflux,v08,20,450.4,0.374,2.05,0,33
2022,9/19/2022,12:57:10,eddyflux,v08,20,448.8,0.351,2.08,0,33
2022,9/19/2022,12:57:30,eddyflux,v08,20,453.2,0.366,1.97,0,33
2022,9/19/2022,13:24:15,eddyflux,v08,25,450.1,0.343,2.11,0,37
2022,9/19/2022,13:24:36,eddyflux,v08,25,435.5,0.355,2.19,0,37
2022,9/19/2022,13:24:57,eddyflux,v08,25,423.6,0.389,2.11,0,37
2022,9/19/2022,13:25:18,eddyflux,v08,25,406,0.345,2.07,0,37
2022,9/19/2022,13:25:39,eddyflux,v08,25,410.5,0.35,2.01,0,37
2022,9/19/2022,13:26:00,eddyflux,v08,25,411.1,0.357,1.99,0,37
2022,9/19/2022,13:26:21,eddyflux,v08,25,411.5,0.347,1.99,0,37
2022,9/19/2022,13:26:42,eddyflux,v08,25,404.5,0.278,2.07,0,37
2022,9/19/2022,13:27:03,eddyflux,v08,25,411.3,0.322,2.04,0,37
2022,9/19/2022,13:27:24,eddyflux,v08,25,408.5,0.29,2.09,0,38
2022,9/19/2022,13:27:45,eddyflux,v08,25,409.8,0.284,2.05,0,38
2022,9/19/2022,13:28:06,eddyflux,v08,25,410.2,0.296,2.09,0,37
2022,9/19/2022,13:28:27,eddyflux,v08,25,414.1,0.302,2.06,0,38
2022,9/19/2022,13:28:48,eddyflux,v08,25,415.4,0.309,2.08,0,37
2022,9/19/2022,13:29:09,eddyflux,v08,25,416,0.316,2.03,0,37
2022,9/19/2022,13:29:30,eddyflux,v08,25,418.2,0.3,2.13,0,38
2022,9/19/2022,13:29:51,eddyflux,v08,25,424.2,0.323,2.01,0,38
2022,9/19/2022,13:30:12,eddyflux,v08,25,422.9,0.319,2.14,0,38
2022,9/19/2022,13:30:33,eddyflux,v08,25,425.6,0.328,2.05,0,38
2022,9/19/2022,13:30:54,eddyflux,v08,25,433.7,0.347,2.05,0,38
2022,9/19/2022,13:31:15,eddyflux,v08,25,444.5,0.378,2.03,0,38
2022,9/19/2022,13:31:36,eddyflux,v08,25,438.8,0.363,2.06,0,38
2022,9/19/2022,12:58:11,eddyflux,v08,28,454.3,0.357,1.9,0.03,33
2022,9/19/2022,12:58:32,eddyflux,v08,28,455.3,0.391,2.04,0,33
2022,9/19/2022,12:58:53,eddyflux,v08,28,422.4,0.364,1.99,0,33
2022,9/19/2022,12:59:14,eddyflux,v08,28,414.7,0.345,1.95,0,33
2022,9/19/2022,12:59:35,eddyflux,v08,28,408.7,0.354,2.01,0,33
2022,9/19/2022,12:59:56,eddyflux,v08,28,403.5,0.36,2.08,0.04,33
2022,9/19/2022,13:00:17,eddyflux,v08,28,407.7,0.347,2.13,0.09,34
2022,9/19/2022,13:00:38,eddyflux,v08,28,409.2,0.338,1.99,0.07,34
2022,9/19/2022,13:00:59,eddyflux,v08,28,411.8,0.341,2.07,0,34
2022,9/19/2022,13:01:20,eddyflux,v08,28,412.5,0.343,2.1,0.09,34
2022,9/19/2022,13:01:42,eddyflux,v08,28,415,0.354,2.07,0.03,34
2022,9/19/2022,13:02:03,eddyflux,v08,28,435.3,0.325,2.03,0,34
2022,9/19/2022,13:02:24,eddyflux,v08,28,434.9,0.318,2.06,0.02,34
2022,9/19/2022,13:02:45,eddyflux,v08,28,434.5,0.327,2.05,0.09,34
2022,9/19/2022,13:03:06,eddyflux,v08,28,462.3,0.331,2.13,0.03,34
2022,9/19/2022,13:03:27,eddyflux,v08,28,445.4,0.317,2.07,0,34
2022,9/19/2022,13:03:48,eddyflux,v08,28,436.1,0.327,2.05,0.03,34
2022,9/19/2022,13:04:09,eddyflux,v08,28,427.9,0.338,2.04,0.05,34
2022,9/19/2022,13:04:30,eddyflux,v08,28,421.3,0.32,2.02,0,34
2022,9/19/2022,13:04:51,eddyflux,v08,28,420.2,0.32,2.09,0,34
2022,9/19/2022,13:05:11,eddyflux,v08,28,419.5,0.327,2.04,0,34
2022,9/19/2022,13:05:33,eddyflux,v08,28,420.1,0.303,2.06,0.08,34
2022,9/19/2022,13:14:11,eddyflux,v08,29,437.6,0.317,2.06,0,36
2022,9/19/2022,13:14:32,eddyflux,v08,29,435.6,0.375,2.02,0,36
2022,9/19/2022,13:14:53,eddyflux,v08,29,432.3,0.41,2.64,0,36
2022,9/19/2022,13:15:14,eddyflux,v08,29,415.8,0.365,2.02,0,36
2022,9/19/2022,13:15:35,eddyflux,v08,29,416,0.368,2.04,0,36
2022,9/19/2022,13:15:56,eddyflux,v08,29,415.5,0.365,1.94,0,36
2022,9/19/2022,13:16:17,eddyflux,v08,29,410,0.356,2.11,0,36
2022,9/19/2022,13:16:39,eddyflux,v08,29,409.9,0.376,2.09,0,36
2022,9/19/2022,13:17:00,eddyflux,v08,29,410.2,0.392,1.98,0,36
2022,9/19/2022,13:17:21,eddyflux,v08,29,402.2,0.302,2.03,0,36
2022,9/19/2022,13:17:42,eddyflux,v08,29,403.3,0.303,2.01,0,36
2022,9/19/2022,13:18:03,eddyflux,v08,29,405.9,0.316,2.07,0,36
2022,9/19/2022,13:18:24,eddyflux,v08,29,407.1,0.304,2.02,0,36
2022,9/19/2022,13:18:45,eddyflux,v08,29,408.2,0.308,2.05,0,37
2022,9/19/2022,13:19:06,eddyflux,v08,29,409.7,0.303,2.06,0,37
2022,9/19/2022,13:19:27,eddyflux,v08,29,411.4,0.312,2.06,0,36
2022,9/19/2022,13:19:48,eddyflux,v08,29,414.2,0.316,2.06,0,37
2022,9/19/2022,13:20:09,eddyflux,v08,29,414.1,0.305,2.07,0,37
2022,9/19/2022,13:20:30,eddyflux,v08,29,416.4,0.318,2.14,0,37
2022,9/19/2022,13:20:51,eddyflux,v08,29,417,0.317,2.09,0,37
2022,9/19/2022,13:21:12,eddyflux,v08,29,416.5,0.307,2.03,0,37
2022,9/19/2022,13:21:33,eddyflux,v08,29,417.7,0.303,2.12,0,37
2022,9/19/2022,13:21:54,eddyflux,v08,29,418.4,0.302,2.07,0,37
2022,9/19/2022,13:22:15,eddyflux,v08,29,421.1,0.306,2.05,0,37
2022,9/19/2022,13:22:36,eddyflux,v08,29,421.2,0.299,2.08,0,37
2022,9/19/2022,13:22:58,eddyflux,v08,29,421.2,0.298,2.08,0,37
2022,9/19/2022,13:23:19,eddyflux,v08,29,426.2,0.328,2.07,0,37
2022,9/19/2022,13:23:39,eddyflux,v08,29,426.7,0.34,2.05,0,37
2022,9/19/2022,13:06:08,eddyflux,v08,32,425.6,0.317,1.99,0,34
2022,9/19/2022,13:06:29,eddyflux,v08,32,422.9,0.363,2.12,0,35
2022,9/19/2022,13:06:50,eddyflux,v08,32,416.6,0.366,1.96,0,34
2022,9/19/2022,13:07:11,eddyflux,v08,32,413.2,0.362,2.03,0,35
2022,9/19/2022,13:07:32,eddyflux,v08,32,405.4,0.312,2.04,0.02,35
2022,9/19/2022,13:07:53,eddyflux,v08,32,408.4,0.323,2.07,0.02,35
2022,9/19/2022,13:08:14,eddyflux,v08,32,409.1,0.32,2.05,0.04,35
2022,9/19/2022,13:08:35,eddyflux,v08,32,411,0.329,2.12,0,35
2022,9/19/2022,13:08:56,eddyflux,v08,32,415,0.317,2.08,0,35
2022,9/19/2022,13:09:17,eddyflux,v08,32,416.3,0.321,2.1,0,35
2022,9/19/2022,13:09:38,eddyflux,v08,32,418.4,0.318,2.12,0,35
2022,9/19/2022,13:09:59,eddyflux,v08,32,422.5,0.35,2.09,0.03,35
2022,9/19/2022,13:10:20,eddyflux,v08,32,421.2,0.321,2.08,0.03,35
2022,9/19/2022,13:10:41,eddyflux,v08,32,420.7,0.319,2.09,0,35
2022,9/19/2022,13:11:02,eddyflux,v08,32,422.3,0.318,2.04,0.04,35
2022,9/19/2022,13:11:23,eddyflux,v08,32,421.6,0.318,2.06,0.07,35
2022,9/19/2022,13:11:44,eddyflux,v08,32,423.2,0.316,2.12,0.04,35
2022,9/19/2022,13:12:05,eddyflux,v08,32,424.6,0.325,2.13,0.04,35
2022,9/19/2022,13:12:26,eddyflux,v08,32,425.8,0.319,2.13,0.05,35
2022,9/19/2022,13:12:47,eddyflux,v08,32,426.8,0.325,2.12,0,36
2022,9/19/2022,13:13:08,eddyflux,v08,32,428.7,0.327,2.09,0,36
2022,9/19/2022,13:13:29,eddyflux,v08,32,430.2,0.331,2.12,0,36
2022,10/3/2022,12:29:53,eddyflux,v08,1,142.7,0.109,0.63,0,27
2022,10/3/2022,12:30:14,eddyflux,v08,1,337.3,0.309,1.53,0,27
2022,10/3/2022,12:30:35,eddyflux,v08,1,387.7,0.372,1.71,0,27
2022,10/3/2022,12:30:56,eddyflux,v08,1,403.2,0.395,1.81,0,27
2022,10/3/2022,12:31:17,eddyflux,v08,1,408.7,0.396,1.9,0,27
2022,10/3/2022,12:31:38,eddyflux,v08,1,410.9,0.397,1.83,0,27
2022,10/3/2022,12:31:59,eddyflux,v08,1,412.8,0.392,1.88,0,27
2022,10/3/2022,12:32:20,eddyflux,v08,1,417.8,0.411,1.83,0,27
2022,10/3/2022,12:32:41,eddyflux,v08,1,422.7,0.412,1.85,0,27
2022,10/3/2022,12:33:02,eddyflux,v08,1,430.5,0.405,1.87,0,27
2022,10/3/2022,12:33:22,eddyflux,v08,1,434.1,0.395,1.91,0,27
2022,10/3/2022,12:33:43,eddyflux,v08,1,422.6,0.393,1.87,0,27
2022,10/3/2022,12:34:04,eddyflux,v08,1,419.8,0.4,1.8,0,27
2022,10/3/2022,12:34:25,eddyflux,v08,1,417.9,0.387,1.85,0,27
2022,10/3/2022,12:34:46,eddyflux,v08,1,418.3,0.371,1.84,0,27
2022,10/3/2022,12:35:07,eddyflux,v08,1,418.9,0.393,1.83,0,27
2022,10/3/2022,12:35:28,eddyflux,v08,1,419.6,0.383,1.85,0,27
2022,10/3/2022,12:35:49,eddyflux,v08,1,420.3,0.38,1.85,0,27
2022,10/3/2022,12:36:09,eddyflux,v08,1,423.5,0.389,1.87,0,27
2022,10/3/2022,12:36:30,eddyflux,v08,1,423.6,0.381,1.85,0,27
2022,10/3/2022,13:53:26,eddyflux,v08,4,425.4,0.324,2.04,0,36
2022,10/3/2022,13:53:47,eddyflux,v08,4,422.5,0.343,1.98,0,36
2022,10/3/2022,13:54:08,eddyflux,v08,4,404.3,0.312,2.03,0,36
2022,10/3/2022,13:54:29,eddyflux,v08,4,404.1,0.311,1.97,0,36
2022,10/3/2022,13:54:49,eddyflux,v08,4,405.1,0.347,1.99,0.08,36
2022,10/3/2022,13:55:10,eddyflux,v08,4,404.8,0.345,2.05,0,37
2022,10/3/2022,13:55:31,eddyflux,v08,4,404.3,0.353,2.05,0.05,37
2022,10/3/2022,13:55:52,eddyflux,v08,4,401.6,0.311,2.03,0.09,36
2022,10/3/2022,13:56:13,eddyflux,v08,4,392.8,0.254,2.05,0.07,36
2022,10/3/2022,13:56:34,eddyflux,v08,4,404.2,0.303,2.01,0.03,37
2022,10/3/2022,13:56:55,eddyflux,v08,4,396.1,0.241,2.07,0.06,37
2022,10/3/2022,13:57:16,eddyflux,v08,4,405.9,0.295,2.05,0.05,37
2022,10/3/2022,13:57:36,eddyflux,v08,4,406.4,0.3,2.03,0.04,37
2022,10/3/2022,13:57:57,eddyflux,v08,4,406.7,0.294,2.09,0.03,37
2022,10/3/2022,13:58:18,eddyflux,v08,4,406.5,0.294,2.07,0.06,37
2022,10/3/2022,13:58:39,eddyflux,v08,4,405.6,0.287,2.04,0,37
2022,10/3/2022,13:59:00,eddyflux,v08,4,397.5,0.242,2.1,0.02,37
2022,10/3/2022,13:59:21,eddyflux,v08,4,398.5,0.233,2,0,37
2022,10/3/2022,13:59:42,eddyflux,v08,4,398.9,0.243,1.99,0,37
2022,10/3/2022,14:00:02,eddyflux,v08,4,399.2,0.245,2.06,0.02,37
2022,10/3/2022,14:00:23,eddyflux,v08,4,403.8,0.258,2.05,0.05,37
2022,10/3/2022,12:37:12,eddyflux,v08,5,424.8,0.392,1.82,0,28
2022,10/3/2022,12:37:33,eddyflux,v08,5,421.5,0.378,1.84,0,28
2022,10/3/2022,12:37:54,eddyflux,v08,5,413.7,0.372,1.84,0,28
2022,10/3/2022,12:38:15,eddyflux,v08,5,408.5,0.372,1.82,0,28
2022,10/3/2022,12:38:36,eddyflux,v08,5,411.4,0.391,1.86,0,28
2022,10/3/2022,12:38:57,eddyflux,v08,5,412.6,0.401,1.85,0,28
2022,10/3/2022,12:39:18,eddyflux,v08,5,412.1,0.403,1.85,0,28
2022,10/3/2022,12:39:38,eddyflux,v08,5,411.2,0.401,1.83,0,28
2022,10/3/2022,12:39:59,eddyflux,v08,5,415.3,0.411,1.82,0,28
2022,10/3/2022,12:40:20,eddyflux,v08,5,415.9,0.409,1.73,0,28
2022,10/3/2022,12:40:41,eddyflux,v08,5,418.3,0.397,1.86,0.01,28
2022,10/3/2022,12:41:02,eddyflux,v08,5,420.2,0.402,1.87,0,28
2022,10/3/2022,12:41:23,eddyflux,v08,5,425.9,0.394,1.9,0,28
2022,10/3/2022,12:41:44,eddyflux,v08,5,431.2,0.389,1.87,0,28
2022,10/3/2022,12:42:04,eddyflux,v08,5,434.1,0.388,1.86,0,29
2022,10/3/2022,12:42:25,eddyflux,v08,5,437.6,0.371,1.85,0,29
2022,10/3/2022,12:42:46,eddyflux,v08,5,441.2,0.386,1.87,0,29
2022,10/3/2022,12:43:07,eddyflux,v08,5,454.6,0.398,1.9,0,29
2022,10/3/2022,12:43:28,eddyflux,v08,5,447,0.384,1.9,0,29
2022,10/3/2022,12:43:49,eddyflux,v08,5,445,0.382,1.86,0,29
2022,10/3/2022,12:44:10,eddyflux,v08,5,445.3,0.385,1.82,0,29
2022,10/3/2022,12:44:31,eddyflux,v08,5,448.1,0.382,1.86,0,29
2022,10/3/2022,13:46:35,eddyflux,v08,8,421.4,0.325,1.98,0.03,36
2022,10/3/2022,13:46:55,eddyflux,v08,8,419.9,0.321,1.92,0,36
2022,10/3/2022,13:47:16,eddyflux,v08,8,409.2,0.321,2,0,36
2022,10/3/2022,13:47:37,eddyflux,v08,8,411,0.344,1.96,0,36
2022,10/3/2022,13:47:58,eddyflux,v08,8,404.4,0.35,1.98,0,36
2022,10/3/2022,13:48:19,eddyflux,v08,8,402.2,0.337,2.05,0.03,36
2022,10/3/2022,13:48:40,eddyflux,v08,8,403.1,0.325,2.04,0,36
2022,10/3/2022,13:49:01,eddyflux,v08,8,404.6,0.326,2,0.06,36
2022,10/3/2022,13:49:21,eddyflux,v08,8,405.9,0.326,2.02,0.03,36
2022,10/3/2022,13:49:42,eddyflux,v08,8,407.5,0.311,2.1,0.02,36
2022,10/3/2022,13:50:03,eddyflux,v08,8,406.6,0.313,2.03,0.02,36
2022,10/3/2022,13:50:24,eddyflux,v08,8,408.6,0.297,2.04,0,36
2022,10/3/2022,13:50:45,eddyflux,v08,8,407.8,0.299,2.09,0.07,36
2022,10/3/2022,13:51:06,eddyflux,v08,8,413.7,0.294,2.02,0.02,36
2022,10/3/2022,13:51:27,eddyflux,v08,8,418.8,0.294,1.95,0,36
2022,10/3/2022,13:51:47,eddyflux,v08,8,420.4,0.31,2.1,0,36
2022,10/3/2022,13:52:08,eddyflux,v08,8,417.4,0.292,2.05,0.03,36
2022,10/3/2022,13:52:29,eddyflux,v08,8,425.6,0.288,1.96,0,36
2022,10/3/2022,13:52:50,eddyflux,v08,8,416.4,0.237,1.99,0,36
2022,10/3/2022,12:45:08,eddyflux,v08,13,447.8,0.386,1.88,0,29
2022,10/3/2022,12:45:29,eddyflux,v08,13,431.8,0.366,1.88,0,29
2022,10/3/2022,12:45:50,eddyflux,v08,13,416,0.374,1.83,0,29
2022,10/3/2022,12:46:10,eddyflux,v08,13,411,0.369,1.93,0,29
2022,10/3/2022,12:46:31,eddyflux,v08,13,404.3,0.385,1.9,0.01,29
2022,10/3/2022,12:46:52,eddyflux,v08,13,404.5,0.404,1.95,0,29
2022,10/3/2022,12:47:13,eddyflux,v08,13,407.4,0.412,1.96,0,29
2022,10/3/2022,12:47:34,eddyflux,v08,13,417.4,0.385,1.97,0,29
2022,10/3/2022,12:47:55,eddyflux,v08,13,421.9,0.402,1.95,0.02,29
2022,10/3/2022,12:48:16,eddyflux,v08,13,422.7,0.398,1.9,0.01,29
2022,10/3/2022,12:48:36,eddyflux,v08,13,425.7,0.389,1.86,0,29
2022,10/3/2022,12:48:57,eddyflux,v08,13,427.2,0.372,1.86,0,29
2022,10/3/2022,12:49:18,eddyflux,v08,13,435.9,0.369,1.89,0,30
2022,10/3/2022,12:49:39,eddyflux,v08,13,440.8,0.365,1.89,0,29
2022,10/3/2022,12:50:00,eddyflux,v08,13,444,0.37,1.91,0,30
2022,10/3/2022,12:50:21,eddyflux,v08,13,438.3,0.373,1.88,0,30
2022,10/3/2022,12:50:42,eddyflux,v08,13,442.1,0.379,1.86,0,30
2022,10/3/2022,12:51:02,eddyflux,v08,13,444.2,0.389,1.97,0,30
2022,10/3/2022,12:51:23,eddyflux,v08,13,445.2,0.383,1.81,0,30
2022,10/3/2022,12:51:44,eddyflux,v08,13,444.4,0.401,1.9,0,30
2022,10/3/2022,12:52:05,eddyflux,v08,13,444.7,0.392,1.9,0,30
2022,10/3/2022,12:52:26,eddyflux,v08,13,443.6,0.378,1.91,0,30
2022,10/3/2022,12:52:47,eddyflux,v08,13,445.3,0.391,1.92,0,30
2022,10/3/2022,13:40:05,eddyflux,v08,14,421,0.341,2.02,0.03,36
2022,10/3/2022,13:40:26,eddyflux,v08,14,419.7,0.35,2.01,0,36
2022,10/3/2022,13:40:48,eddyflux,v08,14,406.2,0.32,1.99,0.01,36
2022,10/3/2022,13:41:08,eddyflux,v08,14,404.3,0.328,1.95,0.04,36
2022,10/3/2022,13:41:29,eddyflux,v08,14,404.2,0.316,2.07,0.03,36
2022,10/3/2022,13:41:50,eddyflux,v08,14,406.2,0.312,2,0,36
2022,10/3/2022,13:42:11,eddyflux,v08,14,407.1,0.311,1.96,0.03,36
2022,10/3/2022,13:42:32,eddyflux,v08,14,409.6,0.294,2.08,0.01,36
2022,10/3/2022,13:42:53,eddyflux,v08,14,410.8,0.311,2.02,0.04,36
2022,10/3/2022,13:43:14,eddyflux,v08,14,414.8,0.307,2.02,0.09,36
2022,10/3/2022,13:43:35,eddyflux,v08,14,422.2,0.31,2.08,0.01,36
2022,10/3/2022,13:43:55,eddyflux,v08,14,419.9,0.309,2.02,0.03,36
2022,10/3/2022,13:44:16,eddyflux,v08,14,419,0.295,1.96,0.05,36
2022,10/3/2022,13:44:37,eddyflux,v08,14,420.5,0.306,2.02,0.01,36
2022,10/3/2022,13:44:58,eddyflux,v08,14,418.1,0.306,1.95,0.11,36
2022,10/3/2022,13:45:19,eddyflux,v08,14,419.3,0.311,2.05,0.03,36
2022,10/3/2022,13:45:40,eddyflux,v08,14,419,0.295,2.06,0,36
2022,10/3/2022,13:46:01,eddyflux,v08,14,420.3,0.314,2.05,0,36
2022,10/3/2022,13:33:37,eddyflux,v08,19,428.3,0.289,1.96,0,35
2022,10/3/2022,13:33:58,eddyflux,v08,19,428.5,0.371,1.91,0,35
2022,10/3/2022,13:34:19,eddyflux,v08,19,413.3,0.324,1.92,0,35
2022,10/3/2022,13:34:40,eddyflux,v08,19,410.9,0.351,1.95,0,35
2022,10/3/2022,13:35:01,eddyflux,v08,19,402,0.311,1.97,0,35
2022,10/3/2022,13:35:22,eddyflux,v08,19,404.9,0.318,1.99,0,35
2022,10/3/2022,13:35:43,eddyflux,v08,19,405.5,0.315,2,0,36
2022,10/3/2022,13:36:03,eddyflux,v08,19,405.2,0.327,1.99,0,35
2022,10/3/2022,13:36:24,eddyflux,v08,19,406.1,0.311,2.02,0,36
2022,10/3/2022,13:36:45,eddyflux,v08,19,408,0.316,1.96,0.03,36
2022,10/3/2022,13:37:06,eddyflux,v08,19,409.6,0.315,2.04,0,36
2022,10/3/2022,13:37:27,eddyflux,v08,19,402.6,0.271,2,0,36
2022,10/3/2022,13:37:48,eddyflux,v08,19,404.1,0.279,1.99,0,36
2022,10/3/2022,13:38:09,eddyflux,v08,19,404.8,0.277,2.02,0.01,36
2022,10/3/2022,13:38:29,eddyflux,v08,19,405.4,0.269,1.99,0.05,36
2022,10/3/2022,13:38:50,eddyflux,v08,19,405.8,0.276,2.03,0,36
2022,10/3/2022,13:39:11,eddyflux,v08,19,406.8,0.277,2.02,0,36
2022,10/3/2022,13:39:32,eddyflux,v08,19,416.9,0.324,2.07,0,36
2022,10/3/2022,12:53:25,eddyflux,v08,20,439.4,0.389,1.81,0,30
2022,10/3/2022,12:53:46,eddyflux,v08,20,429,0.384,1.87,0,30
2022,10/3/2022,12:54:06,eddyflux,v08,20,413,0.35,1.91,0,30
2022,10/3/2022,12:54:27,eddyflux,v08,20,410.5,0.361,1.9,0,30
2022,10/3/2022,12:54:48,eddyflux,v08,20,413.3,0.368,1.91,0,30
2022,10/3/2022,12:55:09,eddyflux,v08,20,419.6,0.398,1.9,0,30
2022,10/3/2022,12:55:30,eddyflux,v08,20,426,0.397,1.91,0,31
2022,10/3/2022,12:55:51,eddyflux,v08,20,430.6,0.404,1.92,0,31
2022,10/3/2022,12:56:12,eddyflux,v08,20,434.7,0.4,1.96,0,31
2022,10/3/2022,12:56:32,eddyflux,v08,20,437.2,0.416,1.87,0,31
2022,10/3/2022,12:56:53,eddyflux,v08,20,438.2,0.412,1.89,0,31
2022,10/3/2022,12:57:14,eddyflux,v08,20,439.7,0.405,1.97,0,31
2022,10/3/2022,12:57:35,eddyflux,v08,20,440.9,0.409,1.92,0,31
2022,10/3/2022,12:57:56,eddyflux,v08,20,440.3,0.386,1.89,0,31
2022,10/3/2022,12:58:17,eddyflux,v08,20,441.4,0.399,1.91,0,31
2022,10/3/2022,12:58:38,eddyflux,v08,20,439.6,0.366,1.95,0,31
2022,10/3/2022,12:58:58,eddyflux,v08,20,446.6,0.411,1.94,0,31
2022,10/3/2022,12:59:19,eddyflux,v08,20,446.8,0.409,1.83,0,31
2022,10/3/2022,12:59:40,eddyflux,v08,20,451.7,0.39,1.93,0,31
2022,10/3/2022,13:00:01,eddyflux,v08,20,469.2,0.37,1.93,0,31
2022,10/3/2022,13:25:36,eddyflux,v08,25,416.7,0.342,2,0.01,35
2022,10/3/2022,13:25:57,eddyflux,v08,25,423.8,0.367,1.99,0,35
2022,10/3/2022,13:26:18,eddyflux,v08,25,414.8,0.358,1.92,0,35
2022,10/3/2022,13:26:38,eddyflux,v08,25,408.5,0.365,1.9,0,35
2022,10/3/2022,13:26:59,eddyflux,v08,25,400.1,0.292,1.96,0,35
2022,10/3/2022,13:27:20,eddyflux,v08,25,404.7,0.328,1.98,0,35
2022,10/3/2022,13:27:41,eddyflux,v08,25,405.6,0.324,1.92,0,35
