experiment,site,plot,date,slope_CO2_ugcm3,slope_N2O_ugcm3,slope_CH4_ugcm3,co2.e,co2.e.area,co2.e.gmd,co2.e.gmhr,n2o.e,n2o.e.area,n2o.e.gmhr,ch4.e,ch4.e.area,ch4.e.gmhr
eddyflux,v08,14,2024-08-19,4.933811469190763e-4,5.05666747554174e-7,2.676495909944018e-7,0.0018090642053699463,0.016133803949560814,13.939606612420544,0.5808169421841893,1.5892383494559755e-6,1.4173327780814147e-5,5.102398001093093e-4,3.5686612132586904e-7,3.18264438631925e-6,1.14575197907493e-4
eddyflux,v08,14,2024-10-07,1.1163508311842094e-4,0,0,4.0932863810087675e-4,0.0036505216224262077,3.1540506817762437,0.13141877840734348,0,0,0,0,0,0
eddyflux,v08,14,2024-10-28,6.711269384897174e-5,0,0,2.4607987744622973e-4,0.002194617795689309,1.8961497754755627,0.07900624064481511,0,0,0,0,0,0
eddyflux,v08,19,2024-05-29,2.740018780648702e-4,5.733640983848822e-7,0,0.001004673552904524,0.008959994945317924,7.741435632754685,0.32255981803144523,1.8020014520667727e-6,1.6070816092745523e-5,5.785493793388388e-4,0,0,0
eddyflux,v08,19,2024-06-10,3.3271985750568027e-4,2.515114210630802e-7,5.489408499456689e-7,0.0012199728108541609,0.010880101488764251,9.400407686292311,0.391683653595513,7.90464466198252e-7,7.049610892129095e-6,2.537859921166474e-4,7.319211332608918e-7,6.52750302367338e-6,2.3499010885224167e-4
eddyflux,v08,19,2024-06-27,2.854936925317323e-4,0,0,0.001046810205949685,0.009335782878827045,8.066116407306568,0.33608818363777365,0,0,0,0,0,0
eddyflux,v08,19,2024-07-16,2.3924309975739032e-4,0,0,8.772246991104311e-4,0.007823365955254168,6.759388185339601,0.28164117438915004,0,0,0,0,0,0
eddyflux,v08,19,2024-08-19,5.781606242339326e-4,1.1282594047163095e-6,0,0.002119922288857753,0.018906134174348426,16.33489992663704,0.6806208302765433,3.5459581291084012e-6,3.162397061340741e-5,0.001138462942082667,0,0,0
eddyflux,v08,19,2024-09-06,2.0320385024894113e-4,0,0,7.450807842461174e-4,0.006644864932891442,5.741163302018206,0.2392151375840919,0,0,0,0,0,0
eddyflux,v08,19,2024-10-07,7.64926508336549e-5,0,0,2.804730530567346e-4,0.0025013469603345343,2.1611637737290375,0.09004849057204323,0,0,0,0,0,0
eddyflux,v08,19,2024-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0
eddyflux,v08,20,2024-05-29,2.80627872276843e-4,-3.2203198457998313e-7,0,0.0010289688650150911,0.009176668185174064,7.92864131199039,0.3303600546662663,-1.0121005229656612e-6,-9.026231001810536e-6,-3.249443160651793e-4,0,0,0
eddyflux,v08,20,2024-06-10,4.2520093531839905e-4,0,0,0.0015590700961674632,0.013904277803144604,12.013296021916938,0.5005540009132058,0,0,0,0,0,0
eddyflux,v08,20,2024-06-27,3.042697724047498e-4,0,0,0.001115655832150749,0.009949769841045212,8.596601142663062,0.3581917142776276,0,0,0,0,0,0
eddyflux,v08,20,2024-07-16,4.3477025315690436e-4,0,0,0.0015941575949086492,0.014217199159993293,12.283660074234206,0.5118191697597586,0,0,0,0,0,0
eddyflux,v08,20,2024-08-19,5.583669187281938e-4,0,0,0.002047345368670044,0.018258870358008657,15.775663989319478,0.6573193328883116,0,0,0,0,0,0
eddyflux,v08,20,2024-09-06,3.152398977381008e-4,0,0,0.0011558796250397028,0.010308498285647545,8.90654251879948,0.3711059382833116,0,0,0,0,0,0
eddyflux,v08,20,2024-10-07,1.3627701783967486e-4,0,0,4.996823987454745e-4,0.00445632489685857,3.850264710885805,0.16042769628690853,0,0,0,0,0,0
eddyflux,v08,20,2024-10-28,6.88303596116359e-5,0,0,2.5237798524266493e-4,0.0022507863032189277,1.9446793659811537,0.0810283069158814,0,0,0,0,0,0
eddyflux,v08,25,2024-05-29,3.1977868236997395e-4,4.119364411634716e-7,0,0.0011725218353565712,0.010456918755049739,9.034777804362975,0.3764490751817906,1.294657386513768e-6,1.1546162039943989e-5,4.1566183343798356e-4,0,0,0
eddyflux,v08,25,2024-06-10,3.7799418495062934e-4,0,0,0.0013859786781523075,0.012360594060290978,10.679553268091404,0.44498138617047517,0,0,0,0,0,0
eddyflux,v08,25,2024-06-27,3.5741129399429855e-4,-5.591790483220247e-7,0,0.0013105080779790947,0.011687523495113716,10.09802029977825,0.4207508458240938,-1.7574198661549346e-6,-1.5673223478438605e-5,-5.642360452237897e-4,0,0,0
eddyflux,v08,25,2024-07-16,3.1704690332875205e-4,5.011996277826288e-7,0,0.0011625053122054241,0.010367588249091385,8.957596247214957,0.3732331769672898,1.575198830173976e-6,1.404811892920485e-5,5.057322814513745e-4,0,0,0
eddyflux,v08,25,2024-08-19,4.404613052174013e-4,6.154074527808781e-7,0,0.001615024785797138,0.014403299335859683,12.444450626182768,0.5185187760909487,1.9341377087399026e-6,1.724924881694901e-5,6.209729574101644e-4,0,0,0
eddyflux,v08,25,2024-10-07,1.8266080010585967e-5,0,0,6.697562670548188e-5,5.973097181723529e-4,0.516075596500913,0.021503149854204706,0,0,0,0,0,0
eddyflux,v08,25,2024-10-28,8.933515984327135e-5,0,0,3.275622527586616e-4,0.0029213032636417717,2.5240060197864906,0.10516691749110378,0,0,0,0,0,0
eddyflux,v08,28,2024-05-29,3.0737902082354643e-4,4.919287526602485e-7,0,0.001127056409686337,0.010051443779606905,8.684447425580366,0.3618519760658486,1.5460617940750668e-6,1.378826567098677e-5,4.963775641555237e-4,0,0,0
eddyflux,v08,28,2024-06-10,3.9880508680884127e-4,0,0,0.0014622853182990846,0.013041120693079023,11.267528278820276,0.4694803449508448,0,0,0,0,0,0
eddyflux,v08,28,2024-07-16,2.6745653177736423e-4,-5.433447519309378e-7,0,9.806739498503354e-4,0.008745958931894962,7.556508517157248,0.31485452154821864,-1.70765493464009e-6,-1.522940415669174e-5,-5.482585496409026e-4,0,0,0
eddyflux,v08,28,2024-08-19,4.8084196253332786e-4,4.1891226898634864e-7,0,0.0017630871959555354,0.01572376650927686,13.585334264015207,0.566055594333967,1.3165814168142385e-6,1.174168744230509e-5,4.227007479229832e-4,0,0,0
eddyflux,v08,28,2024-09-06,3.343423590003851e-4,4.4542090514910536e-7,0,0.0012259219830014119,0.010933158078354065,9.446248579697912,0.3935936908207463,1.3998942733257596e-6,1.2484697717697665e-5,4.4944911783711586e-4,0,0,0
eddyflux,v08,28,2024-10-07,1.0489480406312918e-4,0,0,3.84614281564807e-4,0.003430111212497746,2.9636160875980524,0.12348400364991885,0,0,0,0,0,0
eddyflux,v08,28,2024-10-28,1.6622577947172454e-4,0,0,6.094945247296567e-4,0.00543566399751308,4.696413693851301,0.19568390391047086,0,0,0,0,0,0
eddyflux,v08,29,2024-05-29,3.184995228166812e-4,1.6355480846384758e-6,0,0.0011678315836611644,0.010415089614269015,8.998637426728427,0.37494322611368447,5.140293980292353e-6,4.5842759518966376e-5,0.0016503393426827895,0,0,0
eddyflux,v08,29,2024-06-10,2.594167565902123e-4,-2.5515619648506086e-7,0,9.511947741641118e-4,0.008483054365155757,7.329358971494573,0.3053899571456072,-8.019194746673341e-7,-7.151770262886716e-6,-2.5746372946392176e-4,0,0,0
eddyflux,v08,29,2024-06-27,3.417855947174578e-4,1.8814390468045014e-7,0,0.0012532138472973451,0.011176555513703001,9.656543963839393,0.40235599849330805,5.913094147099862e-7,5.273483462965077e-6,1.8984540466674275e-4,0,0,0
eddyflux,v08,29,2024-07-16,5.009291791841504e-4,3.383155875593561e-7,-5.386424183083906e-7,0.001836740323675218,0.016380628283101144,14.152862836599388,0.5897026181916412,1.0632775609008335e-6,9.482643933045588e-6,3.413751815896412e-4,-7.18189891077854e-7,-6.405043484256553e-6,-2.305815654332359e-4
eddyflux,v08,29,2024-08-19,5.221107550930329e-4,6.073006136038263e-7,0,0.0019144061020077872,0.017073276137991113,14.75131058322432,0.61463794096768,1.9086590713263113e-6,1.702202230961299e-5,6.127928031460676e-4,0,0,0
eddyflux,v08,29,2024-09-06,2.3670266355839596e-4,0,0,8.679097663807852e-4,0.0077402924534860406,6.687612679811939,0.2786505283254974,0,0,0,0,0,0
eddyflux,v08,29,2024-10-07,1.1677034799140575e-4,0,0,4.2815794263515437e-4,0.003818447286402566,3.2991384554518173,0.1374641023104924,0,0,0,0,0,0
eddyflux,v08,29,2024-10-28,8.211166815449229e-5,0,2.949777942818122e-7,3.010761165664717e-4,0.002685091565108511,2.3199191122537535,0.0966632963439064,0,0,0,3.933037257090829e-7,3.5076064102017648e-6,1.262738307672635e-4
eddyflux,v08,32,2024-05-29,5.8516819853435e-4,2.673402844483128e-6,0,0.0021456167279592835,0.019135285269056668,16.53288647246496,0.68887026968604,8.402123225518402e-6,7.493277932213819e-5,0.0026975800555969747,0,0,0
eddyflux,v08,32,2024-06-10,3.748190096599573e-4,0,0,0.0013743363687531767,0.012256764280890035,10.589844338688989,0.4412435141120412,0,0,0,0,0,0
eddyflux,v08,32,2024-06-27,3.577034884892674e-4,0,0,0.0013115794577939805,0.011697078397497817,10.106275735438114,0.4210948223099214,0,0,0,0,0,0
eddyflux,v08,32,2024-07-16,3.722391719735279e-4,-4.981402386542407e-7,0,0.0013648769639029354,0.012172402331280785,10.516955614226598,0.4382064839261082,-1.5655836071990422e-6,-1.3962367344519013e-5,-5.026452244026845e-4,0,0,0
eddyflux,v08,32,2024-08-19,5.776074807330995e-4,9.408065458264312e-7,0,0.002117894096021365,0.018888046112301174,16.31927184102821,0.6799696600428421,2.956820572597355e-6,2.636985646540856e-5,9.493148327547082e-4,0,0,0
eddyflux,v08,32,2024-09-06,3.359145505576262e-4,0,0,0.0012316866853779628,0.010984569508470677,9.490668055318663,0.3954445023049443,0,0,0,0,0,0
eddyflux,v08,32,2024-10-07,1.9642617618867577e-4,0,0,7.202293126918111e-4,0.006423231688076191,5.549672178497829,0.23123634077074287,0,0,0,0,0,0
eddyflux,v08,32,2024-10-28,3.2302844348959037e-4,0,0,0.001184437626128498,0.010563187527405963,9.12659402367875,0.3802747509866146,0,0,0,0,0,0
eddyflux,v08,5,2024-05-29,2.647239044481812e-4,0,0,9.706543163099977e-4,0.008656600686506876,7.479302993141941,0.31163762471424755,0,0,0,0,0,0
