"experiment","site","plot","date","n2o.e.kghyr","co2.e.kghyr"
"eddyflux","v08","32","2024-06-10",2.18641197799952,39042.2538248834
"eddyflux","v08","32","2024-06-27",-28.1206933221482,42665.5967863427
"eddyflux","v08","32","2024-07-16",23.5808835007062,47865.4156904724
"eddyflux","v08","32","2024-08-19",47.7819055081289,65735.0950311107
"eddyflux","v08","32","2024-09-06",9.19764009572874,33577.7268215217
"eddyflux","v08","32","2024-10-07",-10.4749738158268,33064.5592886472
"eddyflux","v08","32","2024-10-28",-9.02851046559991,47508.8367826384
"eddyflux","i10","33","2022-05-16",39.8139112420099,66067.0439905164
"eddyflux","i10","33","2022-06-08",6.10601237803191,19326.8565704662
"eddyflux","i10","33","2022-06-16",-3.2098148699616,19041.830310338
"eddyflux","i10","33","2022-06-28",-11.0789311556979,56494.2554852948
"eddyflux","i10","33","2022-07-21",2.16915059579983,27186.6874673589
"eddyflux","i10","33","2022-08-01",-17.5010155052425,24269.3716778936
"eddyflux","i10","33","2022-08-31",-0.69414870137121,4613.19966294456
"eddyflux","i10","33","2022-09-21",-3.07732260417722,6077.753713702
"eddyflux","i10","33","2022-10-07",4.44290267655246,7682.91070598405
"eddyflux","i10","33","2022-10-21",12.6307590226691,2628.01276439406
"eddyflux","i10","33","2023-05-08",-7.21097211751941,6284.79221251686
"eddyflux","i10","33","2023-05-25",17.648658641953,4148.67010468379
"eddyflux","i10","33","2023-06-09",11.6629037114802,3105.73952766382
"eddyflux","i10","33","2023-06-20",37.122904360699,19638.7952089991
"eddyflux","i10","33","2023-07-06",22.7575163663467,4129.41761314429
"eddyflux","i10","33","2023-07-17",2.19020009212008,37505.5173350634
"eddyflux","i10","33","2023-08-15",-4.66696037278174,12009.2064803831
"eddyflux","i10","33","2023-08-30",10.6816158546624,7771.88036129993
"eddyflux","i10","33","2023-09-12",-10.6291903158158,5975.67724089327
"eddyflux","i10","33","2023-10-02",16.0452952137457,8329.48880762865
"eddyflux","i10","33","2023-10-23",-1.50253529415484,1845.97193281879
"eddyflux","i10","33","2024-05-29",-71.997979120038,40468.6995931408
"eddyflux","i10","33","2024-06-10",-35.4272266198415,56184.7069086897
"eddyflux","i10","33","2024-06-27",4.50784524027272,56250.640324171
"eddyflux","i10","33","2024-07-16",12.9770501461117,78405.4922055322
"eddyflux","i10","33","2024-07-29",90.1403302852503,48653.2432714638
"eddyflux","i10","33","2024-09-20",-8.24296617084264,46419.2608148617
"eddyflux","i10","33","2024-10-07",-11.0997850481259,44018.1275636982
"eddyflux","i10","33","2024-10-28",5.02963426039978,27270.325586892
"eddyflux","i10","36","2022-05-16",18.5106524918645,36202.3084885853
"eddyflux","i10","36","2022-06-08",1.60120544679528,12886.8464693018
"eddyflux","i10","36","2022-06-16",41.784801777973,50843.6751261456
"eddyflux","i10","36","2022-06-28",11.5618244747566,43656.8179124853
"eddyflux","i10","36","2022-07-21",-10.4347840309064,13192.6503438625
"eddyflux","i10","36","2022-08-01",-10.5155682622846,11467.0577258562
"eddyflux","i10","36","2022-08-31",22.9958266287605,19737.463832602
"eddyflux","i10","36","2022-09-21",10.4410471770475,2860.86017015224
"eddyflux","i10","36","2022-10-07",3.47589237356935,4254.49226524886
"eddyflux","i10","36","2022-10-21",0.754471400611595,2921.86196964147
"eddyflux","i10","36","2023-05-08",13.7831117475394,8136.69688671158
"eddyflux","i10","36","2023-05-25",-11.6911284515527,3549.73014794881
"eddyflux","i10","36","2023-06-09",13.762825573961,3011.46975430234
"eddyflux","i10","36","2023-06-20",16.2580451624672,2900.81303728661
"eddyflux","i10","36","2023-07-06",12.579950778361,-6383.82106512749
"eddyflux","i10","36","2023-07-17",3.86300271941495,-2617.69263223523
"eddyflux","i10","36","2023-08-15",-6.41710362751724,11054.6187232795
"eddyflux","i10","36","2023-08-30",6.01642046513323,13649.6503417645
"eddyflux","i10","36","2023-09-12",15.7192749638713,17169.7534967922
"eddyflux","i10","36","2023-10-02",3.56463187252104,12476.367144199
"eddyflux","i10","36","2024-05-29",-20.2233754880883,20424.8965389879
"eddyflux","i10","36","2024-06-10",-3.33419885530244,49947.6787089803
"eddyflux","i10","36","2024-06-27",143.256747947402,13836.8553071565
"eddyflux","i10","36","2024-07-16",0.689380870994065,63706.2555147474
"eddyflux","i10","36","2024-07-29",31.0571135250451,43582.4358367346
"eddyflux","i10","36","2024-10-07",-14.1900477974574,22622.3192582252
"eddyflux","i10","36","2024-10-28",-36.796821526936,18701.9455242214
"eddyflux","i10","37","2022-05-16",0.211086266392316,38069.1651724206
"eddyflux","i10","37","2022-06-08",-0.199109099283676,37087.3882265677
"eddyflux","i10","37","2022-06-16",5.85948711972688,30475.9915306704
"eddyflux","i10","37","2022-06-28",-10.0560786567936,50035.7629081595
"eddyflux","i10","37","2022-07-21",-4.57464773424253,9995.57321904127
"eddyflux","i10","37","2022-08-01",-0.611217438989017,16113.0735746546
"eddyflux","i10","37","2022-08-31",16.277649767884,17221.8578810791
"eddyflux","i10","37","2022-09-21",-11.8782931992661,4208.14063270723
"eddyflux","i10","37","2022-10-07",5.15678736749464,3236.84693014964
"eddyflux","i10","37","2022-10-21",11.8837786503608,4848.58168934721
"eddyflux","i10","37","2023-05-08",-2.71238400750735,5067.52719451361
"eddyflux","i10","37","2023-05-25",20.6409766257384,10147.9270934898
"eddyflux","i10","37","2023-06-09",-32.2275433881832,-5184.90749068394
"eddyflux","i10","37","2023-06-20",-1.40624169644993e-13,7213.75773147622
"eddyflux","i10","37","2023-07-06",5.77711866880498,1905.9527380488
"eddyflux","i10","37","2023-07-17",-6.49034821383781,1217.76498491196
"eddyflux","i10","37","2023-08-15",9.68907675594409,9646.82787474088
"eddyflux","i10","37","2023-08-30",3.14505268624188,6984.63784069536
"eddyflux","i10","37","2023-09-12",-4.56489759136334,6922.29246690312
"eddyflux","i10","37","2023-10-02",32.7681130270527,13883.4095177156
"eddyflux","i10","37","2023-10-23",-10.0884512607538,7491.21168085767
"eddyflux","i10","37","2024-05-29",20.8722226978151,21018.5874949261
"eddyflux","i10","37","2024-06-10",14.7913585711767,20185.2096701146
"eddyflux","i10","37","2024-06-27",0.677644346146914,38818.1858069773
"eddyflux","i10","37","2024-07-16",49.8966006424874,49604.9292082471
"eddyflux","i10","37","2024-07-29",-6.2882356001889,41301.7651201984
"eddyflux","i10","37","2024-09-20",19.9910059333907,50793.8343865253
"eddyflux","i10","37","2024-10-07",35.9467865023625,-7795.19273822509
"eddyflux","i10","37","2024-10-28",-25.9307385944865,24003.2648899836
"eddyflux","v08","4","2022-05-16",41.4839578545101,17849.4581944044
"eddyflux","v08","4","2022-06-01",-0.355544362671617,19093.3846504405
"eddyflux","v08","4","2022-06-16",16.7373939975449,22234.9332908097
"eddyflux","v08","4","2022-07-14",2.21360796814248,14622.8338130827
"eddyflux","v08","4","2022-08-03",9.87650981641723,14111.9159122427
"eddyflux","v08","4","2022-09-19",0.982828964450482,4134.43384378876
"eddyflux","v08","4","2022-10-21",9.68251596293609,1701.16426293233
"eddyflux","v08","4","2023-05-08",-6.36690610717662,3196.85706644537
"eddyflux","v08","4","2023-06-09",29.6593833790899,8196.89304328014
"eddyflux","v08","4","2023-06-19",15.0908337117528,13599.8651048202
"eddyflux","v08","4","2023-07-05",36.3856391250978,18867.6077790507
"eddyflux","v08","4","2023-07-17",2.79657339805147,5093.75868930789
"eddyflux","v08","4","2023-08-04",6.4900182448774,8274.77326221871
"eddyflux","v08","4","2023-08-15",-0.250684186047307,5011.81912782502
"eddyflux","v08","4","2023-08-30",-9.83257569210003,16080.9725492523
"eddyflux","v08","4","2023-09-12",17.492236778664,2600.37849429947
"eddyflux","i10","4","2023-10-23",2.3846479954882,5224.54697193328
"eddyflux","v08","4","2024-05-29",60.1022867717546,29598.5559998244
"eddyflux","v08","4","2024-06-10",14.9209280364341,40656.0601846162
"eddyflux","v08","4","2024-06-27",-34.9009472704715,49384.8403877165
"eddyflux","v08","4","2024-07-16",30.0467767617496,67740.4582093655
"eddyflux","v08","4","2024-08-19",35.0240099126769,50620.7840416403
"eddyflux","v08","4","2024-10-07",3.95733696410452,4513.16521291526
"eddyflux","v08","4","2024-10-28",63.5695825283579,37765.6111567258
"eddyflux","i10","40","2022-05-16",10.4707152428645,60869.3906653774
"eddyflux","i10","40","2022-06-08",9.81444428445286,19430.4858861167
"eddyflux","i10","40","2022-06-16",6.24879427803201,8879.68301767098
"eddyflux","i10","40","2022-06-28",-17.0974665009938,37096.3729605667
"eddyflux","i10","40","2022-07-21",-8.67489327626678,10415.9658396912
"eddyflux","i10","40","2022-08-01",1.2143018288321,13418.6384835273
"eddyflux","i10","40","2022-08-31",0.74451631038417,10078.0435105648
"eddyflux","i10","40","2022-09-21",1.38787766217272,4675.81027227435
"eddyflux","i10","40","2022-10-07",4.7041126194751,3026.37636132794
"eddyflux","i10","40","2022-10-21",11.3943946575506,4646.66529789701
"eddyflux","i10","40","2023-05-08",8.78923067959021,7257.77381875275
"eddyflux","i10","40","2023-05-25",-7.44516310384241,5299.60246391688
"eddyflux","i10","40","2023-06-09",1.58842682220406,4003.87392922927
"eddyflux","i10","40","2023-06-20",-10.5734995637636,4919.4429317707
"eddyflux","i10","40","2023-07-06",2.37675573007207,-1385.30905409926
"eddyflux","i10","40","2023-07-17",3.41603111445726,17354.334209518
"eddyflux","i10","40","2023-08-15",14.2437075980551,11948.8880405908
"eddyflux","i10","40","2023-08-30",4.71534882184691,4995.24496676403
"eddyflux","i10","40","2023-09-12",1.30754875378975,4603.94798044909
"eddyflux","i10","40","2023-10-02",1.02515221641906,10476.6751209972
"eddyflux","i10","40","2023-10-23",0.623623130046606,3891.94478149575
"eddyflux","i10","40","2024-05-29",56.9041178687759,20788.3116166051
"eddyflux","i10","40","2024-06-10",23.1530730352431,25677.0021468878
"eddyflux","i10","40","2024-06-27",-15.064380939525,61180.5652821585
"eddyflux","i10","40","2024-07-16",12.1241395130387,69395.4303037455
"eddyflux","i10","40","2024-07-29",25.8621151496008,55935.9739332336
"eddyflux","i10","40","2024-09-20",-77.3781094411671,29242.0004039366
"eddyflux","i10","40","2024-10-07",-39.8975750259921,21104.1083932682
"eddyflux","i10","40","2024-10-28",-21.7091502083535,7084.41916726845
"eddyflux","i10","45","2022-05-16",7.79045446600047,20481.5708866816
"eddyflux","i10","45","2022-06-08",16.1638211739077,1375.06309704788
"eddyflux","i10","45","2022-06-16",3.86193469254723,15354.5196569207
"eddyflux","i10","45","2022-06-28",-5.39817550426523,29564.1338006529
"eddyflux","i10","45","2022-07-21",-3.61525099299985,9964.94637343226
"eddyflux","i10","45","2022-08-01",-9.00127945503181,9202.14517513018
"eddyflux","i10","45","2022-08-31",10.1227027803996,9609.99445775591
"eddyflux","i10","45","2022-09-21",-1.56705439703526,4946.44127064137
"eddyflux","i10","45","2022-10-07",-4.84616331525564,-711.736512235064
"eddyflux","i10","45","2022-10-21",-6.11165759161419,1636.5660884211
"eddyflux","i10","45","2023-05-08",8.41620863052956,20410.1945318983
"eddyflux","i10","45","2023-05-25",-11.1197085113,4334.68876697969
"eddyflux","i10","45","2023-06-09",15.2016165259236,5023.68740519458
"eddyflux","i10","45","2023-06-20",7.09656672139813,8541.92251236182
"eddyflux","i10","45","2023-07-06",-1.87268507701896,5550.76018388032
"eddyflux","i10","45","2023-07-17",6.24610704364822,3371.92105007852
"eddyflux","i10","45","2023-08-15",5.42436625925019,6856.9788575902
"eddyflux","i10","45","2023-08-30",-2.6765530873977,4958.54357708276
"eddyflux","i10","45","2023-09-12",-1.09012479793755,4435.44527160809
"eddyflux","i10","45","2023-10-02",14.8914465424449,8719.33383077363
"eddyflux","i10","45","2023-10-23",7.47962526412565,4904.55727919677
"eddyflux","i10","45","2024-05-29",-0.488968248585839,22801.823818612
"eddyflux","i10","45","2024-06-10",64.5112654074643,49352.7697139363
"eddyflux","i10","45","2024-06-27",-12.4161063138729,69533.9839254294
"eddyflux","i10","45","2024-07-16",12.3597892354033,62794.7850231044
"eddyflux","i10","45","2024-07-29",-14.6642635590224,57678.2146435211
"eddyflux","i10","45","2024-09-20",9.76520244756833,8172.72327919594
"eddyflux","i10","45","2024-10-07",-8.05411455166881,-5971.96215156287
"eddyflux","i10","45","2024-10-28",41.2153124650233,12154.7366302404
"eddyflux","i10","46","2022-05-16",5.76395327115907,40579.9452158063
"eddyflux","i10","46","2022-06-08",6.26914234703366,22188.4223065259
"eddyflux","i10","46","2022-06-16",1.88565306121584,11120.1945181935
"eddyflux","i10","46","2022-06-28",2.52415900255444,23609.0460894389
"eddyflux","i10","46","2022-07-21",-1.40742135000753,11400.1129350604
"eddyflux","i10","46","2022-08-01",4.93573355760274,9941.33268167857
"eddyflux","i10","46","2022-08-31",4.84125798146793,12452.7913634426
"eddyflux","i10","46","2022-09-21",7.35078550481466,861.35895388428
"eddyflux","i10","46","2022-10-07",11.3314091378361,3072.68885823525
"eddyflux","i10","46","2023-05-08",8.38972019415436,15367.8366731018
"eddyflux","i10","46","2023-05-25",9.71435063649489,9963.95547923814
"eddyflux","i10","46","2023-06-09",-11.2290289292383,927.907779781329
"eddyflux","i10","46","2023-06-20",7.08099763700169,3433.61583530087
"eddyflux","i10","46","2023-07-06",2.16408536912837,7606.64613577729
"eddyflux","i10","46","2023-07-17",4.63409405907444,4241.59027509089
"eddyflux","i10","46","2023-08-15",-6.66025216390563,5783.20905717328
"eddyflux","i10","46","2023-08-30",-3.29715453658694,3204.83420956245
"eddyflux","i10","46","2023-10-02",2.92617309682501,15081.957847014
"eddyflux","i10","46","2023-10-23",30.3149637700072,5014.82392281084
"eddyflux","i10","46","2024-05-29",7.4038899140268,16296.8347096912
"eddyflux","i10","46","2024-06-10",69.59847089423,37116.4901074761
"eddyflux","i10","46","2024-06-27",-44.5128621989507,47202.347410508
"eddyflux","i10","46","2024-07-16",-0.261696031813052,44584.3880650894
"eddyflux","i10","46","2024-07-29",-39.4834718580384,50448.9385853194
"eddyflux","i10","46","2024-09-20",-16.77600739755,18348.9393879794
"eddyflux","i10","46","2024-10-07",-11.4349698499441,17681.1582842233
"eddyflux","i10","46","2024-10-28",-10.5947539078797,21310.6062327344
"eddyflux","v08","5","2022-05-16",3.27096849335133,8686.09952350757
"eddyflux","v08","5","2022-06-01",5.87963177114593,20570.4961839599
"eddyflux","v08","5","2022-06-16",11.1141588600298,15030.5767440402
"eddyflux","v08","5","2022-06-28",-1.39340014360796,30161.516054211
"eddyflux","v08","5","2022-07-14",8.28165780339972,40883.5027358961
"eddyflux","v08","5","2022-08-03",0.134921536617913,27112.482783384
"eddyflux","v08","5","2022-09-19",-4.9164980156527,8995.48799227393
"eddyflux","v08","5","2022-10-03",-9.84239910675183,8798.46674805933
"eddyflux","v08","5","2022-10-21",3.77619933518748,2390.78767447028
"eddyflux","v08","5","2023-05-08",4.59131236997742,1034.53854273972
"eddyflux","v08","5","2023-05-24",-4.07443839440948,2831.7346841145
"eddyflux","v08","5","2023-06-09",-0.325530583550387,8164.30703544333
"eddyflux","v08","5","2023-06-19",-6.85863796392259,7388.3149551956
"eddyflux","v08","5","2023-07-05",11.1677446557635,6666.8051429861
"eddyflux","v08","5","2023-07-17",-13.3392904744446,4124.85859267126
"eddyflux","v08","5","2023-08-04",3.48188425938512,5423.54732197843
"eddyflux","v08","5","2023-08-15",2.47335156954946,1124.76720841562
"eddyflux","v08","5","2023-09-12",-11.0537615935645,-3142.95641245224
"eddyflux","v08","5","2023-10-09",8.85878113380882,3745.79958177573
"eddyflux","i10","5","2023-10-23",-18.4100684859981,573.573193140636
"eddyflux","v08","5","2024-05-29",11.0751697389161,24850.680680841
"eddyflux","v08","5","2024-06-10",12.0980174361925,42858.509890774
"eddyflux","v08","5","2024-06-27",-88.1048020218176,53531.8080744878
"eddyflux","v08","5","2024-07-16",27.9680246171161,43044.9225237856
"eddyflux","v08","5","2024-08-19",-29.9344694784069,72240.0197479374
"eddyflux","v08","5","2024-09-06",15.7746965766378,40472.1410056145
"eddyflux","v08","5","2024-10-07",29.1857795873554,6038.19090571235
"eddyflux","v08","5","2024-10-28",12.9545316458499,6672.60134981739
"eddyflux","i02","504","2023-04-13",10.4498477810772,10111.4565893065
"eddyflux","i02","506","2023-04-13",180.148624936777,23464.2444623109
"eddyflux","i02","509","2023-04-13",25.7704981827531,9472.30640707302
"eddyflux","i10","51","2022-05-16",22.0396617798819,33166.0287992724
"eddyflux","i10","51","2022-06-08",32.0848886791292,16225.3267915564
"eddyflux","i10","51","2022-06-28",-9.04704280855545,7123.20747487336
"eddyflux","i10","51","2022-07-21",3.06741569713487,7758.87382710192
"eddyflux","i10","51","2022-08-01",14.2547775038523,6642.36335792567
"eddyflux","i10","51","2022-08-31",8.11183088848912,6444.98047688672
"eddyflux","i10","51","2022-09-21",-1.22434151677525,5784.64205264158
"eddyflux","i10","51","2022-10-07",5.13268197823809,2791.22712105951
"eddyflux","i10","51","2022-10-21",-6.64306929843016,724.194365922346
"eddyflux","i10","51","2023-05-08",0.931588065478463,26167.4155736827
"eddyflux","i10","51","2023-05-25",-2.8464137863573,-152.941336100761
"eddyflux","i10","51","2023-06-09",-8.51154816433097,1514.6534528651
"eddyflux","i10","51","2023-06-20",-15.2173240215131,2152.60423639459
"eddyflux","i10","51","2023-07-06",4.23321811862873,6326.88751126905
"eddyflux","i10","51","2023-07-17",11.6032521491467,3690.1040265018
"eddyflux","i10","51","2023-08-15",0.395658544390321,7431.78632546674
"eddyflux","i10","51","2023-08-30",-1.97829272195222,1780.4634497568
"eddyflux","i10","51","2023-09-12",9.60236328051202,5881.44750931377
"eddyflux","i10","51","2023-10-02",3.99802249132526,9946.59642121159
"eddyflux","i10","51","2023-10-23",-45.1421438533346,-481.356442517586
"eddyflux","i10","51","2024-05-29",12.9656907903912,21453.9185622272
"eddyflux","i10","51","2024-06-10",23.0074598141267,42309.3950780353
"eddyflux","i10","51","2024-06-27",14.3523640062117,43227.8218816204
"eddyflux","i10","51","2024-07-16",28.1408395965391,47376.4701608569
"eddyflux","i10","51","2024-07-29",-7.34311187956815,57942.1061865581
"eddyflux","i10","51","2024-09-20",17.5948823703218,5325.04377303821
"eddyflux","i10","51","2024-10-07",-18.1873349094833,3934.30917878233
"eddyflux","i10","51","2024-10-28",3.81878913265307,2731.43010765189
"eddyflux","i10","52","2022-05-16",11.1782689913506,46590.8479974539
"eddyflux","i10","52","2022-06-08",7.74014829562018,22143.573261405
"eddyflux","i10","52","2022-06-16",0.530057565760169,11214.5339910001
"eddyflux","i10","52","2022-06-28",-12.4502451488916,17089.3732599923
"eddyflux","i10","52","2022-07-21",7.69561044574505,12886.5442871363
"eddyflux","i10","52","2022-08-01",6.41085149217425,6294.97554817094
"eddyflux","i10","52","2022-08-31",2.41237126994087,13018.0031631015
"eddyflux","i10","52","2022-09-21",-5.90012446904731,2200.65214774529
"eddyflux","i10","52","2022-10-07",-1.94649972919897,-267.643712764927
"eddyflux","i10","52","2022-10-21",-4.91965492181919,1556.99175862952
"eddyflux","i10","52","2023-05-08",1.14736996135,11347.859037094
"eddyflux","i10","52","2023-05-25",11.4808081529546,8176.59826484772
"eddyflux","i10","52","2023-06-09",-6.67095974740106,7615.85923411957
"eddyflux","i10","52","2023-06-20",-6.40070947877022,5434.07172075175
"eddyflux","i10","52","2023-07-06",10.2206852685025,1342.71747645023
"eddyflux","i10","52","2023-07-17",-3.79534961164131,23491.2165436324
"eddyflux","i10","52","2023-08-15",0.854513871072677,14388.6989521394
"eddyflux","i10","52","2023-08-30",-0.939437774349839,1638.17504123011
"eddyflux","i10","52","2023-09-12",-4.58828275940206,3091.31544042873
"eddyflux","i10","52","2023-10-02",1.06494773732173,14753.7326028733
"eddyflux","i10","52","2023-10-23",7.96817042931855,-107.677978774728
"eddyflux","i10","52","2024-05-29",-13.0559697019526,32594.9559233813
"eddyflux","i10","52","2024-06-10",25.5404244265765,37026.8367875859
"eddyflux","i10","52","2024-06-27",-10.3033736516689,58510.3488132706
"eddyflux","i10","52","2024-07-16",-29.582955489424,35693.56413521
"eddyflux","i10","52","2024-07-29",-43.0396135457282,51987.7471694429
"eddyflux","i10","52","2024-09-20",-33.4641375157312,29358.7483510188
"eddyflux","i10","52","2024-10-07",27.2571968048935,24605.6386529055
"eddyflux","i10","52","2024-10-28",19.3846778295762,87917.3236236422
"eddyflux","i10","57","2022-05-16",51.4036824594224,50444.8572943762
"eddyflux","i10","57","2022-06-08",1.81005559908593,16857.8087915354
"eddyflux","i10","57","2022-06-16",-0.438161652468378,13188.4614834886
"eddyflux","i10","57","2022-06-28",0.818989226767421,35111.9236739891
"eddyflux","i10","57","2022-07-21",15.39029138523,16381.4987201771
"eddyflux","i10","57","2022-08-01",14.3529511509878,11898.5211323325
"eddyflux","i10","57","2022-08-31",10.1156296173633,7637.72226141272
"eddyflux","i10","57","2022-09-21",-4.89650263815347,2322.81605785006
"eddyflux","i10","57","2022-10-07",-8.13358815415235,13.90356949423
"eddyflux","i10","57","2022-10-21",7.85468343053667,568.224588669432
"eddyflux","i10","57","2023-05-08",-4.57560438149063,2522.51324832431
"eddyflux","i10","57","2023-05-25",9.61527626874899,1835.64365130656
"eddyflux","i10","57","2023-06-09",1.39828669902572,2237.2587184413
"eddyflux","i10","57","2023-06-20",7.14481641001923,7118.35412701916
"eddyflux","i10","57","2023-07-06",-9.3463174920008,1243.93434246043
"eddyflux","i10","57","2023-07-17",1.74823204886346,-174.823204886492
"eddyflux","i10","57","2023-08-15",11.0784392429318,11032.2790794196
"eddyflux","i10","57","2023-08-30",-10.455660556262,2574.57476110831
"eddyflux","i10","57","2023-09-12",2.17753133626027,5161.19670488282
"eddyflux","i10","57","2023-10-02",-7.52411414237666,9335.22834301936
"eddyflux","i10","57","2023-10-23",23.7675573007216,-1382.83969749675
"eddyflux","i10","57","2024-05-29",35.9128584218045,28848.1919868187
"eddyflux","i10","57","2024-06-10",-11.2863056606679,27089.2600151783
"eddyflux","i10","57","2024-06-27",39.5809612115001,63782.621531711
"eddyflux","i10","57","2024-07-16",36.5539385218026,56206.7893405372
"eddyflux","i10","57","2024-07-29",-14.6274405696408,65874.5299736263
"eddyflux","i10","57","2024-09-20",-6.69039020252648,15664.2873561436
"eddyflux","i10","57","2024-10-07",-45.3172373491447,7978.42171366254
"eddyflux","i10","57","2024-10-28",-11.9180155598203,12083.6618056839
"eddyflux","i10","60","2022-05-16",6.32558268606881,56544.0507053647
"eddyflux","i10","60","2022-06-08",5.87583379778437,12837.4335762838
"eddyflux","i10","60","2022-06-16",-2.17052555721725,9932.5000930985
"eddyflux","i10","60","2022-06-28",-4.1231225503931,22415.6346766524
"eddyflux","i10","60","2022-07-21",7.53734781493292,11969.6430372753
"eddyflux","i10","60","2022-08-01",-6.22133222521037,17290.4834932397
"eddyflux","i10","60","2022-08-31",4.07232923592548,7578.79875172903
"eddyflux","i10","60","2022-10-21",-6.85303445547718,-780.530392592453
"eddyflux","i10","60","2023-05-08",-11.2828489594069,497.772748209109
"eddyflux","i10","60","2023-05-25",-5.96572502810523,5742.28019910294
"eddyflux","i10","60","2023-06-20",-6.85547281385776,2127.02278325196
"eddyflux","i10","60","2023-07-06",-6.41297899200163,-1583.20418865045
"eddyflux","i10","60","2023-07-17",8.32313511324837,772.386938509445
"eddyflux","i10","60","2023-08-15",3.66627126613358,9998.78241294332
"eddyflux","i10","60","2023-08-30",6.44171995116337,2530.67569509985
"eddyflux","i10","60","2023-09-12",9.56268758983692,4864.49577421136
"eddyflux","i10","60","2023-10-02",-5.98159709750893,-1971.95508709094
"eddyflux","i10","60","2023-10-23",-7.96817042931889,1055.24419199077
"eddyflux","i10","60","2024-05-29",28.4758288966127,21810.9013489124
"eddyflux","i10","60","2024-06-10",-19.6730526695349,37095.6012530435
"eddyflux","i10","60","2024-06-27",2.53119407400476,56294.3575960904
"eddyflux","i10","60","2024-07-16",13.433046561116,99915.0228784854
"eddyflux","i10","60","2024-07-29",-9.01403302852542,78782.6486693086
"eddyflux","i10","60","2024-09-20",30.0467767617494,41291.782964835
"eddyflux","i10","60","2024-10-07",5.53271133009989,32879.5858757901
"eddyflux","i10","60","2024-10-28",3.6904094420728,28801.7298236312
"eddyflux","i02","603","2023-04-13",-8.62078939206512,19956.3411685747
"eddyflux","i02","606","2023-04-13",22.413873917901,3369.80440296329
"eddyflux","i02","607","2023-04-13",273.684069386482,17172.5882759457
"eddyflux","i10","61","2022-05-16",27.3770153220907,48036.4990566958
"eddyflux","i10","61","2022-06-08",-10.9635402416524,25644.6456662884
"eddyflux","i10","61","2022-06-16",-4.95948475716916,16205.4515443715
"eddyflux","i10","61","2022-06-28",11.4041615183395,29763.4062206816
"eddyflux","i10","61","2022-07-21",-0.291524278831686,11721.8673359547
"eddyflux","i10","61","2022-08-01",-10.6829012729151,14257.1386079283
"eddyflux","i10","61","2022-08-31",11.0222214226179,9237.96718882815
"eddyflux","i10","61","2022-09-21",2.31301757209292,4980.65288828767
"eddyflux","i10","61","2022-10-07",-2.02668194130828,2527.99530965078
"eddyflux","i10","61","2022-10-21",11.9232399774416,1144.63103783444
"eddyflux","i10","61","2023-05-08",5.64900711944036,11310.0680742779
"eddyflux","i10","61","2023-05-25",5.58920779409648,5225.4790255208
"eddyflux","i10","61","2023-06-09",4.11492138519538,192.47212930748
"eddyflux","i10","61","2023-06-20",-12.4632441482984,3145.48542790388
"eddyflux","i10","61","2023-07-06",-15.8837552357985,2607.08050072796
"eddyflux","i10","61","2023-07-17",11.4597607544222,16554.5588113984
"eddyflux","i10","61","2023-08-15",8.83637415805278,13867.8319808843
"eddyflux","i10","61","2023-08-30",6.26459361951504,3956.58544390417
"eddyflux","i10","61","2023-09-12",6.69925997919582,6268.59326624763
"eddyflux","i10","61","2023-10-02",-7.56614577277876,11787.258677592
"eddyflux","i10","61","2023-10-23",-10.8034351366917,2268.72137870521
"eddyflux","i10","61","2024-05-29",-6.32382961374146,10544.3811180533
"eddyflux","i10","61","2024-06-10",13.3897502293917,29644.5805615385
"eddyflux","i10","61","2024-06-27",-26.290929666532,55458.8382080002
"eddyflux","i10","61","2024-07-16",-47.0665928061659,68838.4742248973
"eddyflux","i10","61","2024-07-29",5.95263662983355,44312.5519718088
"eddyflux","i10","61","2024-09-20",24.7885908284435,39203.5319798933
"eddyflux","i10","61","2024-10-07",-13.8451652806448,21544.8890949921
"eddyflux","i10","61","2024-10-28",-10.4971053748581,54902.0099434071
"eddyflux","i10","64","2022-05-16",30.5846859250205,16900.2723588791
"eddyflux","i10","64","2022-06-08",-4.83759268476271,21001.7732396502
"eddyflux","i10","64","2022-06-16",-2.00405593500057,13787.9048328034
"eddyflux","i10","64","2022-06-28",-19.3267033327299,34875.7804718181
"eddyflux","i10","64","2022-07-21",7.21665971228189,9334.21914302706
"eddyflux","i10","64","2022-08-01",-11.6059839687858,6805.32696351521
"eddyflux","i10","64","2022-08-31",3.8370310350103,7118.35412701904
"eddyflux","i10","64","2022-09-21",11.3781775784728,10499.2644601357
"eddyflux","i10","64","2022-10-07",-3.99548045333479,5283.38532286709
"eddyflux","i10","64","2022-10-21",3.10902136644702,3057.49668230639
"eddyflux","i10","64","2023-05-08",16.1942067417368,5143.65173149417
"eddyflux","i10","64","2023-05-25",14.5628064610036,6279.37526300149
"eddyflux","i10","64","2023-06-09",2.07720735804978,3508.17242692843
"eddyflux","i10","64","2023-06-20",-5.99752568646031,6365.21730448015
"eddyflux","i10","64","2023-07-06",5.43555078889181,10088.1687545675
"eddyflux","i10","64","2023-07-17",-13.7611840870034,1917.21351115039
"eddyflux","i10","64","2023-08-15",10.1552359726874,6000.82125658806
"eddyflux","i10","64","2023-08-30",4.54090341866656,5463.92203676892
"eddyflux","i10","64","2023-09-12",8.55263082971984,3876.55557533289
